input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
3state1ap0acc_024948.hoa,NOT_LTL,sos2ltl,0.095,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_024948.hoa
3state1ap0acc_024948_c.hoa,NOT_LTL,sos2ltl,0.092,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_024948_c.hoa
3state1ap0acc_024952.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_024952.hoa
3state1ap0acc_024952_c.hoa,NOT_LTL,sos2ltl,0.091,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_024952_c.hoa
3state1ap0acc_025056.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025056.hoa
3state1ap0acc_025056_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025056_c.hoa
3state1ap0acc_025058.hoa,LTL,sos2ltl+sos2ltl.dg,0.111,<unflattened DAG: 23354011745 tree nodes>,583,102,23354011745,40058339.2,0b07e90a576c,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025058.hoa
3state1ap0acc_025058_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.116,<unflattened DAG: 656812669511 tree nodes>,697,121,656812669511,942342424.0,de3121d031f6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025058_c.hoa
3state1ap0acc_025089.hoa,LTL,sos2ltl+sos2ltl.engine,0.089,(!a & XGa) | (a & XG!a),9,2,13,1.4,be3c57b0672b,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025089.hoa
3state1ap0acc_025089_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,(!a & XF!a) | (a & XFa),9,2,13,1.4,01f2119e1529,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_025089_c.hoa
3state1ap0acc_025091.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,a | XGa,4,1,5,1.2,974bc7b624b1,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_025091.hoa
3state1ap0acc_025091_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.089,!a & XF!a,5,1,7,1.4,d0a5e537b5a3,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_025091_c.hoa
3state1ap0acc_025093.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,(!a & XGa) | (a & X(!a & X(!a W Ga))),11,2,19,1.7,984b66bdb248,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025093.hoa
3state1ap0acc_025093_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(!a & XF!a) | (a & X(a | XF(a & XF!a))),12,2,21,1.8,dd1054c3f82b,TRUE,0.044,genaut/corpus/flat_canon/det/3state1ap0acc_025093_c.hoa
3state1ap0acc_025097.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,(!a & XGa) | (a & X(!a W Ga)),9,2,15,1.7,7a86a8ff4d57,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_025097.hoa
3state1ap0acc_025097_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.093,(!a & XF!a) | (a & XF(a & XF!a)),10,2,18,1.8,e750ed9df5a1,TRUE,0.043,genaut/corpus/flat_canon/det/3state1ap0acc_025097_c.hoa
3state1ap0acc_025104.hoa,LTL,sos2ltl+sos2ltl.engine,0.092,(!a & XGa) | (a & X(!a & (((a | Xa) & (!a | X!a)) W (!a & X(!a & XGa))))),17,2,35,2.1,d24e7d6bc467,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025104.hoa
3state1ap0acc_025104_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.093,(!a & XF!a) | (a & X(a | (((a | Xa) & (!a | X!a)) U ((a & Xa) | (!a & X(!a & XF!…,19,2,41,2.2,b6d913f34e3c,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025104_c.hoa
3state1ap0acc_025105.hoa,LTL,sos2ltl+sos2ltl.dg,0.113,<unflattened DAG: 444210861 tree nodes>,442,85,444210861,1005001.9,fd5c890cbd0f,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025105.hoa
3state1ap0acc_025105_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.122,<unflattened DAG: 26221981908 tree nodes>,601,107,26221981908,43630585.5,0e31abd009e0,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025105_c.hoa
3state1ap0acc_025106.hoa,LTL,sos2ltl+sos2ltl.engine,0.094,(!a & XGa) | (a & X((a | Xa) W (!a & X(!a & XGa)))),13,2,25,1.9,77b30d269002,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_025106.hoa
3state1ap0acc_025106_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.093,(!a & XF!a) | (a & X((a | Xa) U (!a & X(!a & XF!a)))),13,2,27,2.1,02ad1dcff576,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_025106_c.hoa
3state1ap0acc_025108.hoa,LTL,sos2ltl+sos2ltl.engine,0.093,(!a & XGa) | (a & X(!a & X((!a & XGa) | (a & (((a | Xa) & (!a | X!a)) W (Ga | (!…,21,2,48,2.3,e0a966773fd0,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025108.hoa
3state1ap0acc_025108_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(!a & XF!a) | (a & X(a | X((!a & XF!a) | (a & (((a | Xa) & (!a | X!a)) U ((!a & …,24,2,57,2.4,537a701464e8,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_025108_c.hoa
3state1ap0acc_025109.hoa,LTL,sos2ltl+sos2ltl.engine,0.092,(!a & X(a & X((a | Xa) W G!a))) | (a & XG!a),13,2,22,1.7,d7f94d7a9e5f,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025109.hoa
3state1ap0acc_025109_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.092,(a & XFa) | (!a & X(!a | X((a | Xa) U (!a & X(!a & XFa))))),16,2,29,1.8,be54fa19d01e,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025109_c.hoa
3state1ap0acc_025112.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(!a & XGa) | (a & X(Ga | (!a & (((a | Xa) & (!a | X!a)) W (Ga | (!a & X(!a & XGa…,19,2,41,2.2,b2dad565cafa,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025112.hoa
3state1ap0acc_025112_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.092,(!a & XF!a) | (a & X((a & XF!a) | (!a & (((a | Xa) & (!a | X!a)) U ((!a & X(!a &…,22,2,54,2.5,60ac1b975085,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_025112_c.hoa
3state1ap0acc_025113.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(a & XG!a) | (!a & X(G!a | (a & ((a | Xa) W G!a)))),13,2,25,1.9,a911ec80040c,TRUE,0.043,genaut/corpus/flat_canon/det/3state1ap0acc_025113.hoa
3state1ap0acc_025113_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(!a & X((!a & XFa) | (a & ((a | Xa) U (!a & X(!a & XFa)))))) | (a & XFa),16,2,34,2.1,ff7d8ab35d4f,TRUE,0.044,genaut/corpus/flat_canon/det/3state1ap0acc_025113_c.hoa
3state1ap0acc_025120.hoa,NOT_LTL,sos2ltl,0.093,p=2 u=[!a] v=[!a] x=[a; cycle{!a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025120.hoa
3state1ap0acc_025120_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a] v=[!a] x=[a; cycle{!a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025120_c.hoa
3state1ap0acc_025121.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025121.hoa
3state1ap0acc_025121_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025121_c.hoa
3state1ap0acc_025122.hoa,LTL,sos2ltl+sos2ltl.engine,0.089,(a & XG!a) | (!a & X(!a & X(!a W (a & XG!a)))),11,2,24,2.2,518d89c2ab1e,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_025122.hoa
3state1ap0acc_025122_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,(a & XFa) | (!a & X(a | XF(a & XFa))),11,2,19,1.7,4c620d0058bf,TRUE,0.044,genaut/corpus/flat_canon/det/3state1ap0acc_025122_c.hoa
3state1ap0acc_025136.hoa,NOT_LTL,sos2ltl,0.091,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_025136.hoa
3state1ap0acc_025136_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025136_c.hoa
3state1ap0acc_025137.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025137.hoa
3state1ap0acc_025137_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025137_c.hoa
3state1ap0acc_025157.hoa,LTL,sos2ltl+sos2ltl.dg,0.126,<unflattened DAG: 183391779092144593 tree nodes>,1042,178,183391779092144593,175999787996300.0,113513a421bb,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025157.hoa
3state1ap0acc_025157_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.138,<unflattened DAG: 14055157780535352435 tree nodes>,1300,216,14055157780535352435,10811659831181040.0,791b8607ff22,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025157_c.hoa
3state1ap0acc_025168.hoa,NOT_LTL,sos2ltl,0.088,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025168.hoa
3state1ap0acc_025168_c.hoa,NOT_LTL,sos2ltl,0.089,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_025168_c.hoa
3state1ap0acc_025169.hoa,LTL,sos2ltl+sos2ltl.dg,0.234,<unflattened DAG: 53782013857516884225181090064832655 tree nodes>,2652,392,53782013857516884225181090064832655,20279794063920393982475925192704.0,21606d829f19,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025169.hoa
3state1ap0acc_025169_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.277,<unflattened DAG: 10009282855873514735369979767161028556 tree nodes>,3271,460,10009282855873514735369979767161028556,3060006987426938155507065016025088.0,cddce826f765,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025169_c.hoa
3state1ap0acc_025172.hoa,LTL,sos2ltl+sos2ltl.dg,0.823,<unflattened DAG: 46976256219793328084700556213908383215721630246175806480510179…,7596,992,469762562197933280847005562139083832157216302461758064805101791059874458703426018,61843412611628923386299944663324232797702311946029248776644481665272087838720.0,884aaba8b7c5,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025172.hoa
3state1ap0acc_025172_c.hoa,LTL,sos2ltl+sos2ltl.dg,1.135,<unflattened DAG: 64479600681079278346991720385912455093769235484719069463380748…,9357,1166,64479600681079278346991720385912455093769235484719069463380748557591007539926809207,6891054898052717337249663755369481576808352433480217603879160442286055968735232.0,30598f4fbe33,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025172_c.hoa
3state1ap0acc_025173.hoa,LTL,sos2ltl+sos2ltl.dg,0.156,<unflattened DAG: 4687179369298369971272637 tree nodes>,1667,270,4687179369298369971272637,2811745272524517146624.0,d418131f7404,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025173.hoa
3state1ap0acc_025173_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.180,<unflattened DAG: 287217010804290121351038306 tree nodes>,2062,318,287217010804290121351038306,139290499905087348932608.0,09f9a4fc6e12,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025173_c.hoa
3state1ap0acc_025184.hoa,NOT_LTL,sos2ltl,0.092,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_025184.hoa
3state1ap0acc_025184_c.hoa,NOT_LTL,sos2ltl,0.084,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025184_c.hoa
3state1ap0acc_025186.hoa,NOT_LTL,sos2ltl,0.085,p=2 u=[!a; a] v=[!a; a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025186.hoa
3state1ap0acc_025186_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; a] v=[!a; a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_025186_c.hoa
3state1ap0acc_025192.hoa,NOT_LTL,sos2ltl,0.086,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_025192.hoa
3state1ap0acc_025192_c.hoa,NOT_LTL,sos2ltl,0.085,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_025192_c.hoa
3state1ap0acc_025194.hoa,LTL,sos2ltl+sos2ltl.dg,0.117,<unflattened DAG: 2144633506061 tree nodes>,715,124,2144633506061,2999487421.1,8dba64b85def,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025194.hoa
3state1ap0acc_025194_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.119,<unflattened DAG: 3559935385299 tree nodes>,760,130,3559935385299,4684125507.0,996a54b47db6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025194_c.hoa
3state1ap0acc_025221.hoa,LTL,sos2ltl+sos2ltl.engine,0.088,(!a & Xa) | (a & X!a),7,0,11,1.6,6693d456c269,TRUE,0.044,genaut/corpus/flat_canon/det/3state1ap0acc_025221.hoa
3state1ap0acc_025229.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,(a & X!a) | (!a & X(a | X!a)),8,0,15,1.9,0c5b13bef2fd,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025229.hoa
3state1ap0acc_025229_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.094,(!a & X(!a & Xa)) | (a & Xa),8,0,14,1.8,9990bcf56788,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025229_c.hoa
3state1ap0acc_025232.hoa,LTL,sos2ltl+sos2ltl.dg,0.115,<unflattened DAG: 561175101352 tree nodes>,670,115,561175101352,837574778.1,9f41e2eec152,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025232.hoa
3state1ap0acc_025232_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.130,<unflattened DAG: 292878799088226 tree nodes>,956,157,292878799088226,306358576452.1,fe6ddb66c961,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025232_c.hoa
3state1ap0acc_025233.hoa,LTL,sos2ltl+sos2ltl.dg,0.105,<unflattened DAG: 37952341 tree nodes>,392,77,37952341,96817.2,893769806be0,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025233.hoa
3state1ap0acc_025233_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.107,<unflattened DAG: 570300885 tree nodes>,485,87,570300885,1175878.1,7ff02183005f,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025233_c.hoa
3state1ap0acc_025236.hoa,LTL,sos2ltl+sos2ltl.dg,0.103,<unflattened DAG: 14650224 tree nodes>,344,69,14650224,42587.9,8585318f216b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025236.hoa
3state1ap0acc_025236_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.105,<unflattened DAG: 33442498 tree nodes>,429,79,33442498,77954.5,2867c68d5c0e,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025236_c.hoa
3state1ap0acc_025240.hoa,LTL,sos2ltl+sos2ltl.dg,0.138,<unflattened DAG: 2072403021517822624430 tree nodes>,1348,223,2072403021517822624430,1537390965517672448.0,b27e5d777a52,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025240.hoa
3state1ap0acc_025240_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.162,<unflattened DAG: 656980965243535532134776 tree nodes>,1773,281,656980965243535532134776,370547639731266519040.0,c265b6020921,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025240_c.hoa
3state1ap0acc_025244.hoa,LTL,sos2ltl+sos2ltl.dg,0.125,<unflattened DAG: 158459835153517333 tree nodes>,1029,178,158459835153517333,153994008895546.5,7d4ab9b82422,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025244.hoa
3state1ap0acc_025244_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.141,<unflattened DAG: 34830394638163293193 tree nodes>,1362,224,34830394638163293193,25572976973688176.0,bb2794dce31e,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025244_c.hoa
3state1ap0acc_025248.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025248.hoa
3state1ap0acc_025248_c.hoa,NOT_LTL,sos2ltl,0.087,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_025248_c.hoa
3state1ap0acc_025249.hoa,NOT_LTL,sos2ltl,0.093,p=2 u=[!a; !a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.059,genaut/corpus/flat_canon/det/3state1ap0acc_025249.hoa
3state1ap0acc_025249_c.hoa,NOT_LTL,sos2ltl,0.091,p=2 u=[!a; !a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_025249_c.hoa
3state1ap0acc_025253.hoa,NOT_LTL,sos2ltl,0.094,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025253.hoa
3state1ap0acc_025253_c.hoa,NOT_LTL,sos2ltl,0.086,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025253_c.hoa
3state1ap0acc_025256.hoa,LTL,sos2ltl+sos2ltl.dg,0.136,<unflattened DAG: 18901535564084639 tree nodes>,943,171,18901535564084639,20044046197332.6,5562b516403d,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025256.hoa
3state1ap0acc_025256_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.150,<unflattened DAG: 27965387385770999380 tree nodes>,1266,220,27965387385770999380,22089563495869668.0,285f93bfdfea,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025256_c.hoa
3state1ap0acc_025257.hoa,NOT_LTL,sos2ltl,0.093,p=2 u=[!a; a] v=[!a; a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025257.hoa
3state1ap0acc_025257_c.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[!a; a] v=[!a; a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025257_c.hoa
3state1ap0acc_025261.hoa,LTL,sos2ltl+sos2ltl.engine,0.096,(a & X!a) | (!a & X(a | X(!a | X!a))),10,0,19,1.9,1c8dc42d9495,TRUE,0.043,genaut/corpus/flat_canon/det/3state1ap0acc_025261.hoa
3state1ap0acc_025261_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,(a & Xa) | (!a & X(!a & X(a & Xa))),9,0,17,1.9,9fe514aa5ac1,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025261_c.hoa
3state1ap0acc_025264.hoa,NOT_LTL,sos2ltl,0.092,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025264.hoa
3state1ap0acc_025264_c.hoa,NOT_LTL,sos2ltl,0.093,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_025264_c.hoa
3state1ap0acc_025268.hoa,NOT_LTL,sos2ltl,0.091,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025268.hoa
3state1ap0acc_025268_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025268_c.hoa
3state1ap0acc_025272.hoa,LTL,sos2ltl+sos2ltl.dg,0.691,<unflattened DAG: 29980022525753411977180850484509258239785433675811518198949953…,6962,881,299800225257534119771808504845092582397854336758115181989499531799713568495,43062370763794039315600160584295491796813446159445448781653530617315328.0,1e988be893a6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025272.hoa
3state1ap0acc_025272_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.981,<unflattened DAG: 75510732576269318761704018384697641000793518560672585871119003…,8824,1063,75510732576269318761704018384697641000793518560672585871119003625881164729349,8557426629223630435878695213361971948206743042588910807589433711137914880.0,a1adbcbe6072,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025272_c.hoa
3state1ap0acc_025276.hoa,LTL,sos2ltl+sos2ltl.dg,0.110,<unflattened DAG: 4211879046 tree nodes>,551,98,4211879046,7644063.6,255afd5759c2,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025276.hoa
3state1ap0acc_025276_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.111,<unflattened DAG: 4771434099 tree nodes>,567,104,4771434099,8415227.7,46749c9b6ec1,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025276_c.hoa
3state1ap0acc_025296.hoa,NOT_LTL,sos2ltl,0.090,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025296.hoa
3state1ap0acc_025296_c.hoa,NOT_LTL,sos2ltl,0.091,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_025296_c.hoa
3state1ap0acc_025297.hoa,LTL,sos2ltl+sos2ltl.dg,0.157,<unflattened DAG: 6842433350212472663993255 tree nodes>,1646,266,6842433350212472663993255,4157006895633336893440.0,8d39596ff9d5,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025297.hoa
3state1ap0acc_025297_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.194,<unflattened DAG: 767561203848941230613027521 tree nodes>,2081,319,767561203848941230613027521,368842481426689668677632.0,273a059b5003,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025297_c.hoa
3state1ap0acc_025312.hoa,NOT_LTL,sos2ltl,0.099,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_025312.hoa
3state1ap0acc_025312_c.hoa,NOT_LTL,sos2ltl,0.094,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025312_c.hoa
3state1ap0acc_025314.hoa,NOT_LTL,sos2ltl,0.093,p=2 u=[!a; a] v=[!a; a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025314.hoa
3state1ap0acc_025314_c.hoa,NOT_LTL,sos2ltl,0.091,p=2 u=[!a; a] v=[!a; a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025314_c.hoa
3state1ap0acc_025320.hoa,LTL,sos2ltl+sos2ltl.dg,0.553,<unflattened DAG: 18024667224925897222479558552879997678745115081596175504784964…,5740,750,1802466722492589722247955855287999767874511508159617550478496459,314018592768743858040270547679202868025558227265495926571008.0,4f8cf52884f1,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025320.hoa
3state1ap0acc_025320_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.784,<unflattened DAG: 38309108523992422514305969575377480489869114631203516822555042…,7220,906,383091085239924225143059695753774804898691146312035168225550428534,53059707096942412231674392653891999520485585768082455920640000.0,051c1d992299,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025320_c.hoa
3state1ap0acc_025322.hoa,LTL,sos2ltl+sos2ltl.dg,0.119,<unflattened DAG: 7073878240 tree nodes>,544,98,7073878240,13003452.6,c057a347e99b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025322.hoa
3state1ap0acc_025322_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.114,<unflattened DAG: 11737263773 tree nodes>,589,104,11737263773,19927442.7,46c3738e7815,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_025322_c.hoa
3state1ap0acc_025360.hoa,LTL,sos2ltl+sos2ltl.engine,0.090,!a | X(!a & (((!a | X!a) & (a | Xa)) W (!a & X!a))),12,1,25,2.1,3f6643bffaf0,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025360.hoa
3state1ap0acc_025360_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.093,a & X(a | (((!a | X!a) & (a | Xa)) U (a & Xa))),12,1,21,1.8,c6611d6219c6,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_025360_c.hoa
3state1ap0acc_025617.hoa,NOT_LTL,sos2ltl,0.091,p=2 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025617.hoa
3state1ap0acc_025617_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_025617_c.hoa
3state1ap0acc_025618.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_025618.hoa
