input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
3state0ap1acc_037024.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037024.hoa
3state0ap1acc_037028.hoa,LTL,acc,1.152,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037028.hoa
3state0ap1acc_037154.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037154.hoa
3state0ap1acc_037536.hoa,LTL,acc,1.162,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037536.hoa
3state0ap1acc_037540.hoa,LTL,acc,1.160,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037540.hoa
3state0ap1acc_037664.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037664.hoa
3state0ap1acc_037898.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037898.hoa
3state0ap1acc_037922.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037922.hoa
3state0ap1acc_037930.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037930.hoa
3state0ap1acc_037986.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037986.hoa
3state0ap1acc_037994.hoa,LTL,acc,1.125,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_037994.hoa
3state0ap1acc_038024.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038024.hoa
3state0ap1acc_038048.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038048.hoa
3state0ap1acc_038056.hoa,LTL,acc,1.144,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038056.hoa
3state0ap1acc_038432.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038432.hoa
3state0ap1acc_038916.hoa,LTL,acc,1.166,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038916.hoa
3state0ap1acc_038918.hoa,LTL,acc,1.177,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038918.hoa
3state0ap1acc_038920.hoa,LTL,acc,1.102,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038920.hoa
3state0ap1acc_038922.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038922.hoa
3state0ap1acc_038948.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038948.hoa
3state0ap1acc_038952.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_038952.hoa
3state0ap1acc_039044.hoa,LTL,acc,1.103,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039044.hoa
3state0ap1acc_039046.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039046.hoa
3state0ap1acc_039076.hoa,LTL,acc,1.108,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039076.hoa
3state0ap1acc_039428.hoa,LTL,acc,1.133,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039428.hoa
3state0ap1acc_039430.hoa,LTL,acc,1.149,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039430.hoa
3state0ap1acc_039432.hoa,LTL,acc,1.175,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039432.hoa
3state0ap1acc_039456.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039456.hoa
3state0ap1acc_039556.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039556.hoa
3state0ap1acc_039558.hoa,LTL,acc,1.106,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039558.hoa
3state0ap1acc_039588.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_039588.hoa
3state0ap1acc_041042.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_041042.hoa
3state0ap1acc_041050.hoa,LTL,acc,1.108,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_041050.hoa
3state0ap1acc_041124.hoa,LTL,acc,1.124,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_041124.hoa
3state0ap1acc_041552.hoa,LTL,acc,1.162,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_041552.hoa
3state0ap1acc_041554.hoa,LTL,acc,1.140,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_041554.hoa
3state0ap1acc_041990.hoa,LTL,acc,1.160,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_041990.hoa
3state0ap1acc_042020.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_042020.hoa
3state0ap1acc_042148.hoa,LTL,acc,1.106,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_042148.hoa
3state0ap1acc_042500.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_042500.hoa
3state0ap1acc_042502.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_042502.hoa
3state0ap1acc_042628.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_042628.hoa
3state0ap1acc_043080.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_043080.hoa
3state0ap1acc_043088.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_043088.hoa
3state0ap1acc_043096.hoa,LTL,acc,1.137,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_043096.hoa
3state0ap1acc_135240.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_135240.hoa
3state0ap1acc_135242.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_135242.hoa
3state0ap1acc_135302.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_135302.hoa
3state0ap1acc_135332.hoa,LTL,acc,1.166,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_135332.hoa
3state0ap1acc_135812.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_135812.hoa
3state0ap1acc_136200.hoa,LTL,acc,1.171,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136200.hoa
3state0ap1acc_136202.hoa,LTL,acc,1.130,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136202.hoa
3state0ap1acc_136232.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136232.hoa
3state0ap1acc_136234.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136234.hoa
3state0ap1acc_136264.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136264.hoa
3state0ap1acc_136266.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136266.hoa
3state0ap1acc_136328.hoa,LTL,acc,1.149,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136328.hoa
3state0ap1acc_136712.hoa,LTL,acc,1.155,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136712.hoa
3state0ap1acc_136744.hoa,LTL,acc,1.180,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136744.hoa
3state0ap1acc_136776.hoa,LTL,acc,1.128,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_136776.hoa
3state0ap1acc_137220.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_137220.hoa
3state0ap1acc_137222.hoa,LTL,acc,1.132,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_137222.hoa
3state0ap1acc_137224.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_137224.hoa
3state0ap1acc_137252.hoa,LTL,acc,1.130,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_137252.hoa
3state0ap1acc_137348.hoa,LTL,acc,1.135,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_137348.hoa
3state0ap1acc_137350.hoa,LTL,acc,1.165,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_137350.hoa
3state0ap1acc_139352.hoa,LTL,acc,1.164,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_139352.hoa
3state0ap1acc_139368.hoa,LTL,acc,1.140,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_139368.hoa
3state0ap1acc_140296.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_140296.hoa
3state0ap1acc_140420.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_140420.hoa
3state0ap1acc_140804.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_140804.hoa
3state0ap1acc_140820.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_140820.hoa
3state0ap1acc_140932.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_140932.hoa
3state0ap1acc_141384.hoa,LTL,acc,1.134,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_141384.hoa
3state0ap1acc_147528.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147528.hoa
3state0ap1acc_147530.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147530.hoa
3state0ap1acc_147552.hoa,LTL,acc,1.152,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147552.hoa
3state0ap1acc_147560.hoa,LTL,acc,1.175,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147560.hoa
3state0ap1acc_147600.hoa,LTL,acc,1.104,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147600.hoa
3state0ap1acc_147602.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147602.hoa
3state0ap1acc_147604.hoa,LTL,acc,1.119,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147604.hoa
3state0ap1acc_147606.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147606.hoa
3state0ap1acc_147608.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147608.hoa
3state0ap1acc_147616.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_147616.hoa
3state0ap1acc_148040.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_148040.hoa
3state0ap1acc_148064.hoa,LTL,acc,1.147,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_148064.hoa
3state0ap1acc_148072.hoa,LTL,acc,1.159,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_148072.hoa
3state0ap1acc_148100.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_148100.hoa
3state0ap1acc_148112.hoa,LTL,acc,1.141,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_148112.hoa
3state0ap1acc_148116.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_148116.hoa
3state0ap1acc_149576.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_149576.hoa
3state0ap1acc_149600.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_149600.hoa
3state0ap1acc_149648.hoa,LTL,acc,1.125,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_149648.hoa
3state0ap1acc_149650.hoa,LTL,acc,1.116,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_149650.hoa
3state0ap1acc_150160.hoa,LTL,acc,1.138,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_150160.hoa
3state0ap1acc_151624.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_151624.hoa
3state0ap1acc_151626.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_151626.hoa
3state0ap1acc_151648.hoa,LTL,acc,1.147,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_151648.hoa
3state0ap1acc_152160.hoa,LTL,acc,1.142,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_152160.hoa
3state0ap1acc_152196.hoa,LTL,daisy2,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_152196.hoa
3state0ap1acc_153604.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_153604.hoa
3state0ap1acc_153606.hoa,LTL,acc,1.130,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_153606.hoa
3state0ap1acc_155792.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_155792.hoa
3state0ap1acc_156304.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_156304.hoa
3state0ap1acc_157712.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_157712.hoa
3state0ap1acc_157840.hoa,LTL,acc,1.124,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_157840.hoa
3state0ap1acc_163922.hoa,LTL,acc,1.145,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_163922.hoa
3state0ap1acc_163928.hoa,LTL,acc,1.159,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_163928.hoa
3state0ap1acc_163930.hoa,LTL,acc,1.178,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_163930.hoa
3state0ap1acc_163984.hoa,LTL,acc,1.130,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_163984.hoa
3state0ap1acc_164004.hoa,LTL,acc,1.126,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_164004.hoa
3state0ap1acc_164946.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_164946.hoa
3state0ap1acc_164996.hoa,LTL,acc,1.127,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_164996.hoa
3state0ap1acc_165960.hoa,LTL,acc,1.132,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_165960.hoa
3state0ap1acc_168968.hoa,LTL,acc,1.129,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_168968.hoa
3state0ap1acc_168970.hoa,LTL,acc,1.166,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_168970.hoa
3state0ap1acc_168992.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_168992.hoa
3state0ap1acc_169000.hoa,LTL,acc,1.182,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/3state0ap1acc/3state0ap1acc_169000.hoa
