input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
2state1ap1acc_06151.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06151.hoa
2state1ap1acc_06166.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06166.hoa
2state1ap1acc_06175.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06175.hoa
2state1ap1acc_06182.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.138,!a W (a & XFa),6,2,8,1.3,672398ec53a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06182.hoa
2state1ap1acc_06185.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06185.hoa
2state1ap1acc_06208.hoa,TIMEOUT,,16.028,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06208.hoa
2state1ap1acc_06209.hoa,TIMEOUT,,16.032,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06209.hoa
2state1ap1acc_06210.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+strength2,1.238,((!a | F(!a & X!a)) & (a | X(!a W (a & XF(!a & X!a)))) & G(a | X(a | X(!a W (a &…,28,6,74,2.6,6032001a4c72,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06210.hoa
2state1ap1acc_06214.hoa,LTL,acc,1.153,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06214.hoa
2state1ap1acc_06216.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.234,(!a | F(!a & X!a)) & (a | X(!a W (a & XF(!a & X!a)))) & G(a | X(a | X(!a W (a & …,15,3,47,3.1,778fecdf873f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06216.hoa
2state1ap1acc_06240.hoa,NOT_LTL,,1.113,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06240.hoa
2state1ap1acc_06241.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06241.hoa
2state1ap1acc_06242.hoa,NOT_LTL,,1.111,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06242.hoa
2state1ap1acc_06244.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06244.hoa
2state1ap1acc_06246.hoa,LTL,acc,1.122,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06246.hoa
2state1ap1acc_06248.hoa,NOT_LTL,,1.110,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06248.hoa
2state1ap1acc_06252.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06252.hoa
2state1ap1acc_06256.hoa,LTL,daisy,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06256.hoa
2state1ap1acc_06257.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06257.hoa
2state1ap1acc_06258.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06258.hoa
2state1ap1acc_06272.hoa,NOT_LTL,,1.145,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06272.hoa
2state1ap1acc_06274.hoa,TIMEOUT,,15.897,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06274.hoa
2state1ap1acc_06276.hoa,NOT_LTL,,1.124,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06276.hoa
2state1ap1acc_06278.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.139,!a W (a & XFa),6,2,8,1.3,672398ec53a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06278.hoa
2state1ap1acc_06280.hoa,TIMEOUT,,15.014,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06280.hoa
2state1ap1acc_06284.hoa,TIMEOUT,,15.025,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06284.hoa
2state1ap1acc_06336.hoa,NOT_LTL,,1.115,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06336.hoa
2state1ap1acc_06338.hoa,NOT_LTL,,1.151,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06338.hoa
2state1ap1acc_06340.hoa,LTL,daisy2,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06340.hoa
2state1ap1acc_06342.hoa,LTL,acc,1.156,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06342.hoa
2state1ap1acc_06344.hoa,TIMEOUT,,16.018,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06344.hoa
2state1ap1acc_06348.hoa,LTL,daisy2,0.075,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06348.hoa
2state1ap1acc_06406.hoa,LTL,daisy+strength2,0.072,G!a | GFa,6,3,7,1.2,25d1e075a8ba,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06406.hoa
2state1ap1acc_06422.hoa,LTL,acc,1.128,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06422.hoa
2state1ap1acc_06436.hoa,NOT_LTL,,1.139,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06436.hoa
2state1ap1acc_06438.hoa,LTL,buchi,1.172,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06438.hoa
2state1ap1acc_06440.hoa,LTL,acc,1.167,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06440.hoa
2state1ap1acc_06444.hoa,LTL,buchi,1.135,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06444.hoa
2state1ap1acc_06452.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06452.hoa
2state1ap1acc_06454.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06454.hoa
2state1ap1acc_06456.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06456.hoa
2state1ap1acc_06460.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06460.hoa
2state1ap1acc_06466.hoa,NOT_LTL,,1.117,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06466.hoa
2state1ap1acc_06470.hoa,LTL,acc,1.125,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06470.hoa
2state1ap1acc_06496.hoa,NOT_LTL,,1.124,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06496.hoa
2state1ap1acc_06497.hoa,LTL,acc,1.141,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06497.hoa
2state1ap1acc_06498.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.323,!a | F((!a & X!a) | (a & Xa)),9,1,15,1.7,8c4ce3049260,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06498.hoa
2state1ap1acc_06500.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06500.hoa
2state1ap1acc_06502.hoa,LTL,acc,1.177,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06502.hoa
2state1ap1acc_06504.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.267,!a | F((!a & X!a) | (a & Xa)),9,1,15,1.7,8c4ce3049260,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06504.hoa
2state1ap1acc_06508.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06508.hoa
2state1ap1acc_06512.hoa,LTL,daisy,0.066,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06512.hoa
2state1ap1acc_06513.hoa,LTL,daisy,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06513.hoa
2state1ap1acc_06514.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06514.hoa
2state1ap1acc_06528.hoa,NOT_LTL,,1.115,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06528.hoa
2state1ap1acc_06530.hoa,LTL,acc,1.124,!a | Xa,4,0,5,1.2,869626ca5ecb,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06530.hoa
2state1ap1acc_06532.hoa,NOT_LTL,,1.120,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06532.hoa
2state1ap1acc_06534.hoa,LTL,buchi,1.135,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06534.hoa
2state1ap1acc_06536.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,1.478,(!a | X(a & XF!a)) & (a | XF!a) & (a | X(a | XF!a)) & (a | G!a | X(a | X(a | XF(…,44,9,134,3.0,50b58a2006d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06536.hoa
2state1ap1acc_06540.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,4.440,(!a | XF(a & XF!a)) & (a | XF!a) & (a | X(a | XF!a)) & (a | G!a | X(a | X(a | XF…,79,15,809,10.2,2867077ca24f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06540.hoa
2state1ap1acc_06546.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06546.hoa
2state1ap1acc_06550.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06550.hoa
2state1ap1acc_06592.hoa,NOT_LTL,,1.104,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_06592.hoa
2state1ap1acc_06594.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.330,!a | F((!a & X!a) | (a & Xa)),9,1,15,1.7,8c4ce3049260,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06594.hoa
2state1ap1acc_06596.hoa,LTL,daisy2,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06596.hoa
2state1ap1acc_06598.hoa,LTL,acc,1.164,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06598.hoa
2state1ap1acc_06600.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.297,(!a & GF!a) | (a & X((a & GF!a) | F((!a & X(!a & GF!a)) | (a & X(a & GF!a))))),16,3,40,2.5,f00daf42bd27,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06600.hoa
2state1ap1acc_06604.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06604.hoa
2state1ap1acc_06864.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_06864.hoa
2state1ap1acc_07175.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07175.hoa
2state1ap1acc_07190.hoa,LTL,acc,1.123,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07190.hoa
2state1ap1acc_07194.hoa,LTL,daisy,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07194.hoa
2state1ap1acc_07206.hoa,LTL,buchi,1.114,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07206.hoa
2state1ap1acc_07209.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07209.hoa
2state1ap1acc_07234.hoa,NOT_LTL,,1.108,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07234.hoa
2state1ap1acc_07238.hoa,LTL,acc,1.114,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07238.hoa
2state1ap1acc_07264.hoa,NOT_LTL,,1.119,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07264.hoa
2state1ap1acc_07265.hoa,LTL,acc,1.167,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07265.hoa
2state1ap1acc_07266.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.347,!a | F((!a & X!a) | (a & Xa)),9,1,15,1.7,8c4ce3049260,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07266.hoa
2state1ap1acc_07268.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07268.hoa
2state1ap1acc_07270.hoa,LTL,acc,1.115,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07270.hoa
2state1ap1acc_07272.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.267,!a | F((!a & X!a) | (a & Xa)),9,1,15,1.7,8c4ce3049260,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07272.hoa
2state1ap1acc_07276.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07276.hoa
2state1ap1acc_07281.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07281.hoa
2state1ap1acc_07282.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07282.hoa
2state1ap1acc_07296.hoa,NOT_LTL,,1.114,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07296.hoa
2state1ap1acc_07298.hoa,TIMEOUT,,16.004,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07298.hoa
2state1ap1acc_07300.hoa,NOT_LTL,,1.102,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07300.hoa
2state1ap1acc_07302.hoa,LTL,buchi,1.126,!a | XFa,5,1,6,1.2,d11585bcc7d7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07302.hoa
2state1ap1acc_07304.hoa,NOT_LTL,,1.113,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07304.hoa
2state1ap1acc_07308.hoa,TIMEOUT,,15.022,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07308.hoa
2state1ap1acc_07314.hoa,LTL,acc,1.166,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07314.hoa
2state1ap1acc_07360.hoa,NOT_LTL,,1.151,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07360.hoa
2state1ap1acc_07362.hoa,NOT_LTL,,1.116,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07362.hoa
2state1ap1acc_07364.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07364.hoa
2state1ap1acc_07366.hoa,LTL,acc,1.124,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07366.hoa
2state1ap1acc_07368.hoa,NOT_LTL,,1.120,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_07368.hoa
2state1ap1acc_07372.hoa,LTL,daisy2,0.070,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07372.hoa
2state1ap1acc_07408.hoa,LTL,daisy,0.067,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_07408.hoa
2state1ap1acc_16642.hoa,LTL,daisy,0.072,!a & X(!a U Ga),6,2,9,1.5,a18f0e5c4918,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16642.hoa
2state1ap1acc_16646.hoa,LTL,daisy,0.071,!a & GFa,5,2,6,1.2,c7df6e3408d3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16646.hoa
2state1ap1acc_16658.hoa,TIMEOUT,,15.120,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16658.hoa
2state1ap1acc_16662.hoa,LTL,acc,1.129,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16662.hoa
2state1ap1acc_16664.hoa,TIMEOUT,,16.008,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16664.hoa
2state1ap1acc_16668.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+scc2+strength2,2.151,!a & ((!a & X!a) R (!a | X(!a R (a | X(a | X(!a | F(!a & X!a))))))) & G(a | X(a …,44,10,129,2.9,4721a1d58de8,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16668.hoa
2state1ap1acc_16672.hoa,LTL,buchi+deep_roundtrip+partscc,1.206,!a & G(Fa & (!a | X!a)),8,2,13,1.6,fd3cc72eea1c,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16672.hoa
2state1ap1acc_16673.hoa,LTL,partscc,0.071,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16673.hoa
2state1ap1acc_16674.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.156,!a & GFa,5,2,6,1.2,c7df6e3408d3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16674.hoa
2state1ap1acc_16676.hoa,LTL,buchi+deep_roundtrip+partscc,1.135,!a & G(Fa & (!a | X!a)),8,2,13,1.6,fd3cc72eea1c,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16676.hoa
2state1ap1acc_16678.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.134,!a & GFa,5,2,6,1.2,c7df6e3408d3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16678.hoa
2state1ap1acc_16680.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.495,!a & X(Fa & (!a | XF(!a & XFa))) & G((!a | X(!a R (a | X(!a | XF(!a & XFa))))) &…,24,5,60,2.5,85e51ab92ec7,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16680.hoa
2state1ap1acc_16684.hoa,TIMEOUT,,16.007,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16684.hoa
2state1ap1acc_16688.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.161,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16688.hoa
2state1ap1acc_16690.hoa,LTL,acc,1.118,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16690.hoa
2state1ap1acc_16692.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.159,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16692.hoa
2state1ap1acc_16694.hoa,LTL,acc,1.117,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16694.hoa
2state1ap1acc_16696.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.145,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16696.hoa
2state1ap1acc_16700.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.179,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16700.hoa
2state1ap1acc_16704.hoa,LTL,daisy2,0.069,G!a,3,1,3,1.0,6d2bdb385b7a,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16704.hoa
2state1ap1acc_16706.hoa,TIMEOUT,,15.263,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16706.hoa
2state1ap1acc_16710.hoa,LTL,acc,1.114,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16710.hoa
2state1ap1acc_16712.hoa,TIMEOUT,,15.008,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16712.hoa
2state1ap1acc_16716.hoa,NOT_LTL,,1.126,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16716.hoa
2state1ap1acc_16736.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.155,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16736.hoa
2state1ap1acc_16738.hoa,LTL,acc,1.122,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16738.hoa
2state1ap1acc_16740.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.160,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16740.hoa
2state1ap1acc_16742.hoa,LTL,acc,1.116,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16742.hoa
2state1ap1acc_16744.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.145,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16744.hoa
2state1ap1acc_16748.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.169,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16748.hoa
2state1ap1acc_16768.hoa,LTL,buchi+deep_roundtrip+partscc,1.183,!a & G(Fa & (!a | X!a)),8,2,13,1.6,fd3cc72eea1c,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16768.hoa
2state1ap1acc_16769.hoa,LTL,partscc,0.073,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16769.hoa
2state1ap1acc_16770.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.220,!a & GFa,5,2,6,1.2,c7df6e3408d3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16770.hoa
2state1ap1acc_16772.hoa,LTL,buchi+deep_roundtrip+partscc,1.129,!a & G(Fa & (!a | X!a)),8,2,13,1.6,fd3cc72eea1c,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16772.hoa
2state1ap1acc_16774.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.153,!a & GFa,5,2,6,1.2,c7df6e3408d3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16774.hoa
2state1ap1acc_16776.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16776.hoa
2state1ap1acc_16780.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16780.hoa
2state1ap1acc_16784.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.164,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16784.hoa
2state1ap1acc_16786.hoa,LTL,acc,1.113,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16786.hoa
2state1ap1acc_16788.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.212,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16788.hoa
2state1ap1acc_16790.hoa,LTL,acc,1.172,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16790.hoa
2state1ap1acc_16792.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.150,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16792.hoa
2state1ap1acc_16796.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.130,!a & GF!a,5,2,7,1.4,2d8e22c9170b,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16796.hoa
2state1ap1acc_16832.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.145,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16832.hoa
2state1ap1acc_16834.hoa,LTL,acc,1.109,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16834.hoa
2state1ap1acc_16836.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.146,!a & G(!a | X!a),6,1,10,1.7,c502b80fd986,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16836.hoa
2state1ap1acc_16838.hoa,LTL,acc,1.106,!a,2,0,2,1.0,dffef08b04a5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16838.hoa
2state1ap1acc_16840.hoa,TIMEOUT,,15.011,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16840.hoa
2state1ap1acc_16844.hoa,TIMEOUT,,15.013,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16844.hoa
