input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
1state3ap1acc_06310.hoa,LTL,daisy+inv,0.080,G((a | (!b & c) | (b & !c)) & F((!a & b) | (a & !b) | (b & c))),16,2,25,1.6,2e1535d0d8ef,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06310.hoa
1state3ap1acc_06311.hoa,LTL,daisy+inv,0.083,G((a | !b | !c) & F((!a & !c) | (a & c) | (a & !b))),14,2,22,1.6,ff9268e3c41f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06311.hoa
1state3ap1acc_06336.hoa,LTL,daisy+inv,0.082,G(((!a & c) | (a & b)) & F(b & c)),11,2,14,1.3,669ac3ab3196,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06336.hoa
1state3ap1acc_06337.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (a & b) | (!a & c)) & F((!a & !c) | (a & c) | (b & c))),17,2,28,1.6,c1a943e4c269,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06337.hoa
1state3ap1acc_06338.hoa,LTL,daisy+inv,0.083,G(((!a & c) | (a & !c) | (a & b)) & F((!a & b) | (a & !b) | (b & c))),17,2,27,1.6,6104da44803c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06338.hoa
1state3ap1acc_06339.hoa,LTL,daisy+inv,0.085,G(((!a & c) | (a & !c) | (!a & !b) | (a & b)) & F((!b & !c) | (b & c))),17,2,29,1.7,bafb2198be87,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06339.hoa
1state3ap1acc_06340.hoa,LTL,daisy+inv,0.084,G((b | (!a & c)) & F((!a & b) | (a & c))),12,2,17,1.4,a4a611de87e1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06340.hoa
1state3ap1acc_06341.hoa,LTL,daisy+inv,0.081,G((!a | b) & F((!a & !c) | (a & c) | (!a & b))),13,2,20,1.5,661975130103,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06341.hoa
1state3ap1acc_06342.hoa,LTL,daisy+inv,0.084,G((b | (!a & c) | (a & !c)) & F((!a & b) | (a & !b) | (a & c))),16,2,25,1.6,bb54feab9275,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06342.hoa
1state3ap1acc_06343.hoa,LTL,daisy+inv,0.091,G((!a | b | !c) & F((!a & !c) | (a & c) | (a & !b) | (!a & b))),15,2,26,1.7,f788c60619a4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06343.hoa
1state3ap1acc_06368.hoa,LTL,daisy+inv,0.081,G((c | (a & b)) & F((!a & b) | (a & c))),12,2,16,1.3,ba3587cc77bb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06368.hoa
1state3ap1acc_06369.hoa,LTL,daisy+inv,0.087,G((c | (!a & !b) | (a & b)) & F((!a & !c) | (a & c) | (!a & b))),16,2,26,1.6,3a5a37e4ac2c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06369.hoa
1state3ap1acc_06370.hoa,LTL,daisy+inv,0.080,G((a | c) & F((!a & b) | (a & !b) | (a & c))),13,2,18,1.4,ea8b69f6c30c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06370.hoa
1state3ap1acc_06371.hoa,LTL,daisy+inv,0.084,G((a | !b | c) & F((!b & !c) | (b & c) | (!a & b) | (a & !b))),15,2,25,1.7,6eb243b2b465,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06371.hoa
1state3ap1acc_06372.hoa,LTL,daisy+inv,0.085,G((b | c) & F((!a & b) | (a & c))),11,2,14,1.3,2bd1c135825e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06372.hoa
1state3ap1acc_06373.hoa,LTL,daisy+inv,0.082,G((!a | b | c) & F((!a & !c) | (a & c) | (!a & b))),13,2,21,1.6,c14e0e37a88c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06373.hoa
1state3ap1acc_06374.hoa,LTL,daisy+inv,0.090,G((a | b | c) & F((!a & b) | (a & !b) | (a & c))),13,2,19,1.5,20c1dd47dd3c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06374.hoa
1state3ap1acc_06375.hoa,LTL,daisy,0.082,GF((!b & !c) | (b & c) | (!a & b) | (a & !b)),13,2,19,1.5,ffae56fe08e4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06375.hoa
1state3ap1acc_06402.hoa,LTL,daisy+inv,0.086,G(((!a & !b) | (a & !c)) & F(a & !b)),13,2,17,1.3,8ebf5a5fdb6d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06402.hoa
1state3ap1acc_06404.hoa,LTL,daisy+inv,0.095,G(((!a & !b) | (b & !c)) & F(!a & b)),13,2,17,1.3,93af474f1fe3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06404.hoa
1state3ap1acc_06406.hoa,LTL,daisy+inv,0.085,G((!c | (!a & !b)) & F((!a & b) | (a & !b))),14,2,20,1.4,a776b45855e1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06406.hoa
1state3ap1acc_06432.hoa,LTL,daisy+inv,0.092,G(((!a & !b) | (a & b & !c) | (!b & c)) & F(a & !b)),14,2,22,1.6,edcc39a7af63,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06432.hoa
1state3ap1acc_06434.hoa,LTL,daisy+inv,0.083,G((!b | (a & !c)) & F(a & !b)),11,2,14,1.3,762d4ace42c2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06434.hoa
1state3ap1acc_06436.hoa,LTL,daisy+inv,0.082,G(((!a & !b) | (!b & c) | (b & !c)) & F((!a & b) | (a & !b))),16,2,26,1.6,30c15efcf8a7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06436.hoa
1state3ap1acc_06438.hoa,LTL,daisy+inv,0.080,G((!b | !c) & F((!a & b) | (a & !b))),13,2,17,1.3,aa990e900e5c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06438.hoa
1state3ap1acc_06464.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (!a & c) | (a & b & !c)) & F(!a & b)),14,2,22,1.6,8bd9bcc1a38f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06464.hoa
1state3ap1acc_06466.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (!a & c) | (a & !c)) & F((!a & b) | (a & !b))),16,2,26,1.6,e5a84afc351a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06466.hoa
1state3ap1acc_06468.hoa,LTL,daisy+inv,0.084,G((!a | (b & !c)) & F(!a & b)),11,2,14,1.3,d8d9d32794df,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06468.hoa
1state3ap1acc_06470.hoa,LTL,daisy+inv,0.086,G((!a | !c) & F((!a & b) | (a & !b))),13,2,17,1.3,8d68c99316db,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06470.hoa
1state3ap1acc_06496.hoa,LTL,daisy+inv,0.086,G(((!a & !b) | (!a & c) | (a & b & !c) | (!b & c)) & F((!a & b) | (a & !b))),17,2,31,1.8,102f02196722,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06496.hoa
1state3ap1acc_06498.hoa,LTL,daisy+inv,0.086,G((!b | (!a & c) | (a & !c)) & F((!a & b) | (a & !b))),15,2,23,1.5,fc9d12ffbdd9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06498.hoa
1state3ap1acc_06500.hoa,LTL,daisy+inv,0.086,G((!a | (!b & c) | (b & !c)) & F((!a & b) | (a & !b))),15,2,23,1.5,ca34d83f17f2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06500.hoa
1state3ap1acc_06502.hoa,LTL,daisy+inv,0.082,G((!a | !b | !c) & F((!a & b) | (a & !b))),13,2,19,1.5,888d30a65afd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06502.hoa
1state3ap1acc_06528.hoa,LTL,daisy+inv,0.085,G(((!a & !b) | (a & b)) & F(a & c)),12,2,15,1.2,76f1e85ccd59,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06528.hoa
1state3ap1acc_06530.hoa,LTL,daisy+inv,0.086,G(((!a & !b) | (a & b) | (a & !c)) & F((a & !b) | (a & c))),16,2,24,1.5,937e92986e79,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06530.hoa
1state3ap1acc_06532.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (a & b) | (!a & !c)) & F((!a & b) | (a & c))),16,2,25,1.6,c8fa11efa402,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06532.hoa
1state3ap1acc_06534.hoa,LTL,daisy+inv,0.089,G((!c | (!a & !b) | (a & b)) & F((!a & b) | (a & !b) | (a & c))),16,2,26,1.6,16a7f370f60c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06534.hoa
1state3ap1acc_06560.hoa,LTL,daisy+inv,0.085,G(((a & c) | (!a & !b) | (a & b)) & F(a & c)),12,2,18,1.5,5866b5f617b6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06560.hoa
1state3ap1acc_06562.hoa,LTL,daisy+inv,0.081,G((a | !b) & F((a & !b) | (a & c))),11,2,15,1.4,bbff0da27759,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06562.hoa
1state3ap1acc_06564.hoa,LTL,daisy+inv,0.087,G(((!a & !b) | (!b & c) | (b & !c) | (a & b)) & F((!a & b) | (a & c))),17,2,28,1.6,37f143d5f4a2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06564.hoa
1state3ap1acc_06566.hoa,LTL,daisy+inv,0.097,G((a | !b | !c) & F((!a & b) | (a & !b) | (b & c))),14,2,21,1.5,bd1ff2455fd9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06566.hoa
1state3ap1acc_06592.hoa,LTL,daisy+inv,0.085,G(((!a & !b) | (a & b) | (!a & c)) & F(b & c)),13,2,19,1.5,f6e9c6838763,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06592.hoa
1state3ap1acc_06594.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (b & c) | (!b & !c) | (a & b)) & F((!a & b) | (a & !b) | (b & c))…,17,2,32,1.9,72fec6c68079,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06594.hoa
1state3ap1acc_06596.hoa,LTL,daisy+inv,0.085,G((!a | b) & F((!a & b) | (a & c))),11,2,15,1.4,85673b4b1eb6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06596.hoa
1state3ap1acc_06598.hoa,LTL,daisy+inv,0.080,G((!a | b | !c) & F((!a & b) | (a & !b) | (a & c))),14,2,21,1.5,572dbf2a5e74,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06598.hoa
1state3ap1acc_06624.hoa,LTL,daisy+inv,0.085,G((c | (!a & !b) | (a & b)) & F((!a & b) | (a & c))),14,2,21,1.5,ad8d4d278d4d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06624.hoa
1state3ap1acc_06626.hoa,LTL,daisy+inv,0.083,G((a | !b | c) & F((!a & b) | (a & !b) | (b & c))),13,2,20,1.5,5e31ffac1512,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06626.hoa
1state3ap1acc_06628.hoa,LTL,daisy+inv,0.086,G((!a | b | c) & F((!a & b) | (a & c))),11,2,16,1.5,3ddc80eab1d4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06628.hoa
1state3ap1acc_06630.hoa,LTL,daisy,0.081,GF((!a & b) | (a & !b) | (a & c)),11,2,14,1.3,df42782ef813,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06630.hoa
1state3ap1acc_06657.hoa,LTL,daisy+inv,0.093,G(((!a & !b) | (a & !c)) & F(!a & !c)),13,2,18,1.4,5ba2516cfaa1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06657.hoa
1state3ap1acc_06660.hoa,LTL,daisy+inv,0.088,G(((!a & !b & c) | (a & !c) | (b & !c)) & F(!a & b)),14,2,22,1.6,03fff3495188,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06660.hoa
1state3ap1acc_06661.hoa,LTL,daisy+inv,0.084,G((!c | (!a & !b)) & F(!a & !c)),12,2,16,1.3,359d2718baaf,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06661.hoa
1state3ap1acc_06688.hoa,LTL,daisy+inv,0.087,G(((a & !c) | (!b & c)) & F(a & !b & c)),12,2,17,1.4,f6f6ed9a57e0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06688.hoa
1state3ap1acc_06689.hoa,LTL,daisy+inv,0.085,G((!b | (a & !c)) & F((!a & !c) | (a & !b & c))),14,2,21,1.5,e7467b2f4555,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06689.hoa
1state3ap1acc_06692.hoa,LTL,daisy+inv,0.087,G(((!b & c) | (b & !c) | (a & !b)) & F((!a & b) | (a & !b & c))),16,2,26,1.6,8289f892d81a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06692.hoa
1state3ap1acc_06693.hoa,LTL,daisy+inv,0.080,G((!b | !c) & F((!a & !c) | (a & !b & c))),13,2,19,1.5,b31f8a51b1a0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06693.hoa
1state3ap1acc_06720.hoa,LTL,daisy+inv,0.087,G(((!a & c) | (a & !c)) & F(!a & b)),12,2,16,1.3,499cccaf47f5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06720.hoa
1state3ap1acc_06721.hoa,LTL,daisy+inv,0.089,G(((!a & c) | (a & !c) | (!a & !b)) & F((!a & b) | (!a & !c))),16,2,27,1.7,af810affe751,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06721.hoa
1state3ap1acc_06724.hoa,LTL,daisy+inv,0.085,G(((!a & b) | (!a & c) | (a & !c)) & F(!a & b)),12,2,20,1.7,36132bbbdb60,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06724.hoa
1state3ap1acc_06725.hoa,LTL,daisy+inv,0.091,G((!a | !c) & F((!a & b) | (!a & !c))),12,2,18,1.5,a452944cacd1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06725.hoa
1state3ap1acc_06752.hoa,LTL,daisy+inv,0.090,G(((a & !c) | (!a & c) | (!b & c)) & F((!a & b) | (a & !b & c))),16,2,26,1.6,23bc609c0ca1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06752.hoa
1state3ap1acc_06753.hoa,LTL,daisy+inv,0.089,G((!b | (a & !c) | (!a & c)) & F((!a & b) | (!a & !c) | (a & !b & c))),16,2,29,1.8,761ed21c2d72,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06753.hoa
1state3ap1acc_06756.hoa,LTL,daisy+inv,0.089,G(((!a & b) | (!b & c) | (b & !c) | (a & !b)) & F((!a & b) | (a & !b & c))),16,2,30,1.9,8e7ca633fba0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06756.hoa
1state3ap1acc_06757.hoa,LTL,daisy+inv,0.086,G((!a | !b | !c) & F((!a & b) | (!a & !c) | (a & !b & c))),14,2,25,1.8,5ba704989d84,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06757.hoa
1state3ap1acc_06784.hoa,LTL,daisy+inv,0.082,G(((!a & !b & c) | (a & b) | (a & !c)) & F(a & b & c)),14,2,21,1.5,efd48e8f04b6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06784.hoa
1state3ap1acc_06785.hoa,LTL,daisy+inv,0.084,G(((a & !c) | (!a & !b) | (a & b)) & F((!a & !c) | (a & b & c))),16,2,26,1.6,4bb526834866,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06785.hoa
1state3ap1acc_06788.hoa,LTL,daisy+inv,0.082,G(((a & !c) | (!a & !b & c) | (a & b) | (b & !c)) & F((!a & b) | (b & c))),17,2,29,1.7,73ea3e3a3553,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06788.hoa
1state3ap1acc_06789.hoa,LTL,daisy+inv,0.088,G((!c | (!a & !b) | (a & b)) & F((!a & !c) | (a & b & c))),15,2,24,1.6,b1517b3742c3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06789.hoa
1state3ap1acc_06816.hoa,LTL,daisy+inv,0.084,G((a | (!b & c)) & F(a & c)),10,2,12,1.2,078c3cc94671,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06816.hoa
1state3ap1acc_06817.hoa,LTL,daisy+inv,0.082,G((a | !b) & F((!a & !c) | (a & c))),13,2,16,1.2,98985e557c81,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06817.hoa
1state3ap1acc_06820.hoa,LTL,daisy+inv,0.087,G((a | (!b & c) | (b & !c)) & F((!a & b) | (a & c))),15,2,21,1.4,e3a5649f33df,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06820.hoa
1state3ap1acc_06821.hoa,LTL,daisy+inv,0.081,G((a | !b | !c) & F((!a & !c) | (a & c))),13,2,18,1.4,f76dfc62c0bc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06821.hoa
1state3ap1acc_06848.hoa,LTL,daisy+inv,0.088,G(((a & !c) | (b & c) | (!a & c)) & F(b & c)),12,2,18,1.5,7c40baeefb46,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06848.hoa
1state3ap1acc_06849.hoa,LTL,daisy+inv,0.091,G(((b & c) | (!b & !c) | (!a & !b) | (a & b)) & F((!a & !c) | (b & c))),16,2,29,1.8,d77542c0be8e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06849.hoa
1state3ap1acc_06852.hoa,LTL,daisy+inv,0.087,G((b | (a & !c) | (!a & c)) & F((!a & b) | (b & c))),14,2,21,1.5,e919becaf96b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06852.hoa
1state3ap1acc_06853.hoa,LTL,daisy+inv,0.081,G((!a | b | !c) & F((!a & !c) | (b & c))),12,2,18,1.5,57f603078495,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06853.hoa
1state3ap1acc_06880.hoa,LTL,daisy+inv,0.080,G((a | c) & F((!a & b) | (a & c))),11,2,14,1.3,9703c844e83c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06880.hoa
1state3ap1acc_06881.hoa,LTL,daisy+inv,0.090,G((a | !b | c) & F((!a & !c) | (a & c) | (b & c))),14,2,20,1.4,7b42c13dee30,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06881.hoa
1state3ap1acc_06884.hoa,LTL,daisy+inv,0.082,G((a | b | c) & F((!a & b) | (a & c))),11,2,15,1.4,a635ef26cb80,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06884.hoa
1state3ap1acc_06885.hoa,LTL,daisy,0.081,GF((!a & !c) | (a & c) | (!a & b)),11,2,15,1.4,b99084f456b9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06885.hoa
1state3ap1acc_06916.hoa,LTL,daisy+inv,0.088,G((!c | (!a & !b)) & F(!a & b)),12,2,15,1.2,52ecf7ee5cfb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06916.hoa
1state3ap1acc_06944.hoa,LTL,daisy+inv,0.084,G((!b | (a & !c)) & F(a & !b & c)),11,2,15,1.4,73f89ef08964,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06944.hoa
1state3ap1acc_06948.hoa,LTL,daisy+inv,0.083,G((!b | !c) & F((!a & b) | (a & !b & c))),13,2,18,1.4,e2d61aae6a72,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06948.hoa
1state3ap1acc_06976.hoa,LTL,daisy+inv,0.084,G(((!a & c) | (a & !c) | (!a & !b)) & F(!a & b)),14,2,21,1.5,c0a2168acaf8,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06976.hoa
1state3ap1acc_06980.hoa,LTL,daisy+inv,0.081,G((!a | !c) & F(!a & b)),10,2,12,1.2,0953ea7c0ad2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_06980.hoa
1state3ap1acc_07008.hoa,LTL,daisy+inv,0.086,G((!b | (a & !c) | (!a & c)) & F((!a & b) | (a & !b & c))),15,2,24,1.6,8d4a390d5a63,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07008.hoa
1state3ap1acc_07012.hoa,LTL,daisy+inv,0.083,G((!a | !b | !c) & F((!a & b) | (a & !b & c))),13,2,20,1.5,3a2acd216ec5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07012.hoa
1state3ap1acc_07040.hoa,LTL,daisy+inv,0.085,G(((!a & !b) | (a & b) | (a & !c)) & F(a & b & c)),14,2,20,1.4,0731a22a2a84,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07040.hoa
1state3ap1acc_07044.hoa,LTL,daisy+inv,0.085,G((!c | (!a & !b) | (a & b)) & F((!a & b) | (b & c))),15,2,22,1.5,2e47d3782abd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07044.hoa
1state3ap1acc_07072.hoa,LTL,daisy+inv,0.078,G((a | !b) & F(a & c)),9,2,10,1.1,ecbafe14c2ac,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07072.hoa
1state3ap1acc_07076.hoa,LTL,daisy+inv,0.095,G((a | !b | !c) & F((!a & b) | (a & c))),13,2,17,1.3,a5a91a440fd6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07076.hoa
1state3ap1acc_07104.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (b & c) | (!b & !c) | (a & b)) & F(b & c)),14,2,23,1.6,463b3d1809ca,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07104.hoa
1state3ap1acc_07108.hoa,LTL,daisy+inv,0.085,G((!a | b | !c) & F((!a & b) | (b & c))),12,2,17,1.4,b74ef51274fa,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07108.hoa
1state3ap1acc_07136.hoa,LTL,daisy+inv,0.086,G((a | !b | c) & F((!a & b) | (a & c))),12,2,16,1.3,b904bc01152b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07136.hoa
1state3ap1acc_07140.hoa,LTL,daisy,0.085,GF((!a & b) | (a & c)),9,2,10,1.1,a9eb95e7638a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07140.hoa
1state3ap1acc_07169.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (b & !c)) & F(!a & !b & !c)),13,2,20,1.5,f3ca043cfdcb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07169.hoa
1state3ap1acc_07170.hoa,LTL,daisy+inv,0.088,G(((!a & !b & c) | (a & !c) | (b & !c)) & F(a & !b)),14,2,22,1.6,e28521807f1c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07170.hoa
1state3ap1acc_07171.hoa,LTL,daisy+inv,0.091,G((!c | (!a & !b)) & F(!b & !c)),12,2,16,1.3,02935b9124f7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07171.hoa
1state3ap1acc_07200.hoa,LTL,daisy+inv,0.085,G(((!b & c) | (b & !c)) & F(a & !b)),12,2,16,1.3,f56a47a72141,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07200.hoa
1state3ap1acc_07201.hoa,LTL,daisy+inv,0.089,G(((!b & c) | (b & !c) | (!a & !b)) & F((a & !b) | (!b & !c))),16,2,27,1.7,1571c1fc4712,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07201.hoa
1state3ap1acc_07202.hoa,LTL,daisy+inv,0.084,G(((a & !b) | (!b & c) | (b & !c)) & F(a & !b)),12,2,20,1.7,373c5e1279c0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07202.hoa
1state3ap1acc_07203.hoa,LTL,daisy+inv,0.085,G((!b | !c) & F((a & !b) | (!b & !c))),12,2,18,1.5,639a951ece2a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07203.hoa
1state3ap1acc_07232.hoa,LTL,daisy+inv,0.084,G(((!a & c) | (b & !c)) & F(!a & b & c)),12,2,17,1.4,a4998dba3f18,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07232.hoa
1state3ap1acc_07233.hoa,LTL,daisy+inv,0.084,G((!a | (b & !c)) & F((!a & !b & !c) | (!a & b & c))),14,2,23,1.6,4535ccf65c9b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07233.hoa
1state3ap1acc_07234.hoa,LTL,daisy+inv,0.091,G(((!a & c) | (a & !c) | (!a & b)) & F((!a & b & c) | (a & !b))),16,2,26,1.6,510cca7f8cfc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07234.hoa
1state3ap1acc_07235.hoa,LTL,daisy+inv,0.087,G((!a | !c) & F((!a & b & c) | (a & !b) | (!b & !c))),14,2,23,1.6,12282534ea39,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07235.hoa
1state3ap1acc_07264.hoa,LTL,daisy+inv,0.089,G(((b & !c) | (!a & c) | (!b & c)) & F((!a & b & c) | (a & !b))),16,2,26,1.6,876aaeb34462,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07264.hoa
1state3ap1acc_07265.hoa,LTL,daisy+inv,0.083,G((!a | (b & !c) | (!b & c)) & F((!a & b & c) | (a & !b) | (!b & !c))),16,2,29,1.8,ab7281942409,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07265.hoa
1state3ap1acc_07266.hoa,LTL,daisy+inv,0.082,G(((a & !b) | (!a & c) | (a & !c) | (!a & b)) & F((!a & b & c) | (a & !b))),16,2,30,1.9,a536243bc8a9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07266.hoa
1state3ap1acc_07267.hoa,LTL,daisy+inv,0.093,G((!a | !b | !c) & F((!a & b & c) | (a & !b) | (!b & !c))),14,2,25,1.8,2511ff692e8f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07267.hoa
1state3ap1acc_07296.hoa,LTL,daisy+inv,0.094,G(((!a & !b & c) | (a & b) | (b & !c)) & F(a & c)),14,2,20,1.4,1157f6ba9f19,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07296.hoa
1state3ap1acc_07297.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (a & b) | (!a & !c)) & F((!a & !b & !c) | (a & c))),16,2,28,1.8,7ba95137daa8,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07297.hoa
1state3ap1acc_07298.hoa,LTL,daisy+inv,0.091,G(((b & !c) | (!a & !b & c) | (a & b) | (a & !c)) & F((a & !b) | (a & c))),17,2,29,1.7,17e398ae9417,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07298.hoa
1state3ap1acc_07299.hoa,LTL,daisy+inv,0.088,G((!c | (!a & !b) | (a & b)) & F((a & c) | (!b & !c))),15,2,23,1.5,1cf14cdd5d19,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07299.hoa
1state3ap1acc_07328.hoa,LTL,daisy+inv,0.101,G(((b & !c) | (a & c) | (!b & c)) & F(a & c)),12,2,18,1.5,6da684d8963f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07328.hoa
1state3ap1acc_07329.hoa,LTL,daisy+inv,0.085,G(((a & c) | (!a & !c) | (!a & !b) | (a & b)) & F((!a & !b & !c) | (a & c))),16,2,31,1.9,1407a25ee532,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_07329.hoa
