input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
2state1ap1acc_06440.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06440.hoa
2state1ap1acc_06444.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06444.hoa
2state1ap1acc_06452.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06452.hoa
2state1ap1acc_06454.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06454.hoa
2state1ap1acc_06456.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06456.hoa
2state1ap1acc_06460.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06460.hoa
2state1ap1acc_06466.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06466.hoa
2state1ap1acc_06470.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06470.hoa
2state1ap1acc_06496.hoa,NOT_LTL,oracle,0.597,p=2 u=[a; a] v=[a] x=[cycle{!a; a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06496.hoa
2state1ap1acc_06497.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06497.hoa
2state1ap1acc_06498.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06498.hoa
2state1ap1acc_06500.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06500.hoa
2state1ap1acc_06502.hoa,LTL,oracle,0.599,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06502.hoa
2state1ap1acc_06504.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06504.hoa
2state1ap1acc_06508.hoa,LTL,oracle,0.599,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06508.hoa
2state1ap1acc_06512.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06512.hoa
2state1ap1acc_06513.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06513.hoa
2state1ap1acc_06514.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06514.hoa
2state1ap1acc_06528.hoa,NOT_LTL,oracle,0.588,p=2 u=[a] v=[a] x=[a; cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06528.hoa
2state1ap1acc_06530.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06530.hoa
2state1ap1acc_06532.hoa,NOT_LTL,oracle,0.594,p=2 u=[a] v=[a] x=[a; cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06532.hoa
2state1ap1acc_06534.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06534.hoa
2state1ap1acc_06536.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06536.hoa
2state1ap1acc_06540.hoa,LTL,oracle,0.600,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06540.hoa
2state1ap1acc_06546.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06546.hoa
2state1ap1acc_06550.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06550.hoa
2state1ap1acc_06592.hoa,NOT_LTL,oracle,0.593,p=2 u=[a] v=[a] x=[cycle{a; !a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06592.hoa
2state1ap1acc_06594.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06594.hoa
2state1ap1acc_06596.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06596.hoa
2state1ap1acc_06598.hoa,LTL,oracle,0.601,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06598.hoa
2state1ap1acc_06600.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06600.hoa
2state1ap1acc_06604.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06604.hoa
2state1ap1acc_06864.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_06864.hoa
2state1ap1acc_07175.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07175.hoa
2state1ap1acc_07190.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07190.hoa
2state1ap1acc_07194.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07194.hoa
2state1ap1acc_07206.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07206.hoa
2state1ap1acc_07209.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07209.hoa
2state1ap1acc_07234.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07234.hoa
2state1ap1acc_07238.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07238.hoa
2state1ap1acc_07264.hoa,NOT_LTL,oracle,0.593,p=2 u=[a; a] v=[a] x=[cycle{!a; a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07264.hoa
2state1ap1acc_07265.hoa,LTL,oracle,0.599,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07265.hoa
2state1ap1acc_07266.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07266.hoa
2state1ap1acc_07268.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07268.hoa
2state1ap1acc_07270.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07270.hoa
2state1ap1acc_07272.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07272.hoa
2state1ap1acc_07276.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07276.hoa
2state1ap1acc_07281.hoa,LTL,oracle,0.584,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07281.hoa
2state1ap1acc_07282.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07282.hoa
2state1ap1acc_07296.hoa,NOT_LTL,oracle,0.596,p=2 u=[a] v=[a] x=[a; cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07296.hoa
2state1ap1acc_07298.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07298.hoa
2state1ap1acc_07300.hoa,NOT_LTL,oracle,0.603,p=2 u=[a] v=[a] x=[a; cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07300.hoa
2state1ap1acc_07302.hoa,LTL,oracle,0.600,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07302.hoa
2state1ap1acc_07304.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07304.hoa
2state1ap1acc_07308.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07308.hoa
2state1ap1acc_07314.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07314.hoa
2state1ap1acc_07360.hoa,NOT_LTL,oracle,0.592,p=2 u=[] v=[a] y=[a; !a],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07360.hoa
2state1ap1acc_07362.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07362.hoa
2state1ap1acc_07364.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07364.hoa
2state1ap1acc_07366.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07366.hoa
2state1ap1acc_07368.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07368.hoa
2state1ap1acc_07372.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07372.hoa
2state1ap1acc_07408.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_07408.hoa
2state1ap1acc_16642.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16642.hoa
2state1ap1acc_16646.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16646.hoa
2state1ap1acc_16658.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16658.hoa
2state1ap1acc_16662.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16662.hoa
2state1ap1acc_16664.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16664.hoa
2state1ap1acc_16668.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16668.hoa
2state1ap1acc_16672.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16672.hoa
2state1ap1acc_16673.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16673.hoa
2state1ap1acc_16674.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16674.hoa
2state1ap1acc_16676.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16676.hoa
2state1ap1acc_16678.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16678.hoa
2state1ap1acc_16680.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16680.hoa
2state1ap1acc_16684.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16684.hoa
2state1ap1acc_16688.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16688.hoa
2state1ap1acc_16690.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16690.hoa
2state1ap1acc_16692.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16692.hoa
2state1ap1acc_16694.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16694.hoa
2state1ap1acc_16696.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16696.hoa
2state1ap1acc_16700.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16700.hoa
2state1ap1acc_16704.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16704.hoa
2state1ap1acc_16706.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16706.hoa
2state1ap1acc_16710.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16710.hoa
2state1ap1acc_16712.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16712.hoa
2state1ap1acc_16716.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16716.hoa
2state1ap1acc_16736.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16736.hoa
2state1ap1acc_16738.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16738.hoa
2state1ap1acc_16740.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16740.hoa
2state1ap1acc_16742.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16742.hoa
2state1ap1acc_16744.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16744.hoa
2state1ap1acc_16748.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16748.hoa
2state1ap1acc_16768.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16768.hoa
2state1ap1acc_16769.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16769.hoa
2state1ap1acc_16770.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16770.hoa
2state1ap1acc_16772.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16772.hoa
2state1ap1acc_16774.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16774.hoa
2state1ap1acc_16776.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16776.hoa
2state1ap1acc_16780.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16780.hoa
2state1ap1acc_16784.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16784.hoa
2state1ap1acc_16786.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16786.hoa
2state1ap1acc_16788.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16788.hoa
2state1ap1acc_16790.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16790.hoa
2state1ap1acc_16792.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16792.hoa
2state1ap1acc_16796.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16796.hoa
2state1ap1acc_16832.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16832.hoa
2state1ap1acc_16834.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16834.hoa
2state1ap1acc_16836.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16836.hoa
2state1ap1acc_16838.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16838.hoa
2state1ap1acc_16840.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16840.hoa
2state1ap1acc_16844.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16844.hoa
2state1ap1acc_16897.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16897.hoa
2state1ap1acc_16898.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16898.hoa
2state1ap1acc_16899.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16899.hoa
2state1ap1acc_16903.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16903.hoa
2state1ap1acc_16905.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16905.hoa
2state1ap1acc_16912.hoa,LTL,oracle,0.583,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16912.hoa
2state1ap1acc_16913.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16913.hoa
2state1ap1acc_16914.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16914.hoa
2state1ap1acc_16916.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16916.hoa
2state1ap1acc_16918.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16918.hoa
2state1ap1acc_16920.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16920.hoa
2state1ap1acc_16921.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16921.hoa
2state1ap1acc_16924.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16924.hoa
2state1ap1acc_16928.hoa,NOT_LTL,oracle,0.586,p=2 u=[a] v=[a] x=[a; !a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16928.hoa
2state1ap1acc_16929.hoa,NOT_LTL,oracle,0.595,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16929.hoa
2state1ap1acc_16930.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16930.hoa
2state1ap1acc_16936.hoa,LTL,oracle,0.641,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16936.hoa
2state1ap1acc_16937.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16937.hoa
2state1ap1acc_16944.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16944.hoa
2state1ap1acc_16945.hoa,NOT_LTL,oracle,0.594,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16945.hoa
2state1ap1acc_16948.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16948.hoa
2state1ap1acc_16952.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16952.hoa
2state1ap1acc_16953.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16953.hoa
2state1ap1acc_16956.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16956.hoa
2state1ap1acc_16960.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16960.hoa
2state1ap1acc_16961.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16961.hoa
2state1ap1acc_16968.hoa,LTL,oracle,0.599,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16968.hoa
2state1ap1acc_16969.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16969.hoa
2state1ap1acc_16993.hoa,NOT_LTL,oracle,0.595,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_16993.hoa
2state1ap1acc_17001.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17001.hoa
2state1ap1acc_17024.hoa,NOT_LTL,oracle,0.593,p=2 u=[a] v=[a] x=[a; !a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17024.hoa
2state1ap1acc_17025.hoa,NOT_LTL,oracle,0.600,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17025.hoa
2state1ap1acc_17026.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17026.hoa
2state1ap1acc_17028.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17028.hoa
2state1ap1acc_17032.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17032.hoa
2state1ap1acc_17033.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17033.hoa
2state1ap1acc_17036.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17036.hoa
2state1ap1acc_17040.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17040.hoa
2state1ap1acc_17041.hoa,NOT_LTL,oracle,0.597,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17041.hoa
2state1ap1acc_17044.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17044.hoa
2state1ap1acc_17048.hoa,LTL,oracle,0.599,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17048.hoa
2state1ap1acc_17049.hoa,LTL,oracle,0.603,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17049.hoa
2state1ap1acc_17052.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17052.hoa
2state1ap1acc_17088.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17088.hoa
2state1ap1acc_17089.hoa,NOT_LTL,oracle,0.601,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17089.hoa
2state1ap1acc_17092.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17092.hoa
2state1ap1acc_17096.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17096.hoa
2state1ap1acc_17097.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17097.hoa
2state1ap1acc_17100.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17100.hoa
2state1ap1acc_17158.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17158.hoa
2state1ap1acc_17161.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17161.hoa
2state1ap1acc_17168.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17168.hoa
2state1ap1acc_17169.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17169.hoa
2state1ap1acc_17172.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17172.hoa
2state1ap1acc_17176.hoa,LTL,oracle,0.602,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17176.hoa
2state1ap1acc_17177.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17177.hoa
2state1ap1acc_17180.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17180.hoa
2state1ap1acc_17184.hoa,NOT_LTL,oracle,0.587,p=2 u=[a] v=[a] x=[a; !a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17184.hoa
2state1ap1acc_17186.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17186.hoa
2state1ap1acc_17188.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17188.hoa
2state1ap1acc_17190.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17190.hoa
2state1ap1acc_17192.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17192.hoa
2state1ap1acc_17196.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17196.hoa
2state1ap1acc_17216.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17216.hoa
2state1ap1acc_17217.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17217.hoa
2state1ap1acc_17218.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17218.hoa
2state1ap1acc_17224.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17224.hoa
2state1ap1acc_17225.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17225.hoa
