id,layer,k,nC,R,sigma,aperiodic,status,states,F,toggles,conjugate,genuine,time_s
3state2ap2acc_parity_16734284387829746616182407900047765572358332,19,0,96,6,4,1,BUDGET,1000000,,,,,11.68
3state2ap2acc_parity_16734284387829746616182407900047765572358332,21,0,96,6,4,1,CLEAN,13992,,,,,0.05
3state2ap2acc_parity_16734284387829746616182407900047765572358332,22,0,96,3,4,1,CLEAN,252,,,,,0.00
3state2ap2acc_parity_16734284387829746616182407900047765572358332,23,0,96,6,4,1,BUDGET,1000000,,,,,13.17
3state2ap2acc_parity_16734284387829746616182407900047765572358332,24,0,96,6,4,1,BUDGET,1000000,,,,,12.35
3state2ap2acc_parity_16734284387829746616182407900047765572358332,25,0,96,6,4,1,BUDGET,1000000,,,,,11.69
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,5,0,96,3,4,1,CLEAN,252,,,,,0.00
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,9,0,96,6,4,1,CLEAN,13992,,,,,0.09
2state2ap2acc_parity_05502713764944941083_c,4,0,21,3,4,1,CONFLICT,111,4,1,0,1,0.00
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,11,0,96,6,4,1,CLEAN,13992,,,,,0.05
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,13,0,96,6,4,1,CLEAN,13992,,,,,0.05
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,14,0,96,6,4,1,BUDGET,1000000,,,,,16.96
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,15,0,96,6,4,1,BUDGET,1000000,,,,,18.90
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,16,0,96,3,4,1,CLEAN,252,,,,,0.00
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,17,0,96,6,4,1,CLEAN,13992,,,,,0.08
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,18,0,96,3,4,1,CLEAN,252,,,,,0.00
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,19,0,96,6,4,1,BUDGET,1000000,,,,,13.92
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,21,0,96,6,4,1,CLEAN,13992,,,,,0.05
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,22,0,96,3,4,1,CLEAN,252,,,,,0.00
2state2ap2acc_parity_05502713764944941083_c,5,0,21,3,4,1,CONFLICT,3223,4,1,0,1,0.03
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,23,0,96,6,4,1,BUDGET,1000000,,,,,16.33
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,24,0,96,6,4,1,BUDGET,1000000,,,,,16.90
3state2ap2acc_parity_16734284387829746616182407900047765572358332_c,25,0,96,6,4,1,BUDGET,1000000,,,,,11.85
3state2ap2acc_parity_16748764567145580638330131912583150576271987,6,0,26,4,4,1,CONFLICT,167457,2,1,0,1,1.14
3state2ap2acc_parity_16748764567145580638330131912583150576271987,7,0,26,4,4,1,CONFLICT,29,2,1,0,1,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987,8,0,26,4,4,1,CONFLICT,36,2,1,0,1,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987,9,0,26,1,4,1,CONFLICT,6,2,1,0,1,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987,10,0,26,4,4,1,CONFLICT,122410,2,1,0,1,0.84
3state2ap2acc_parity_16748764567145580638330131912583150576271987_c,6,0,26,4,4,1,CONFLICT,167457,2,1,0,1,1.20
3state2ap2acc_parity_16748764567145580638330131912583150576271987_c,7,0,26,4,4,1,CONFLICT,29,2,1,0,1,0.00
2state2ap2acc_parity_05502713764944941083_c,6,0,21,3,4,1,CLEAN,93,,,,,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987_c,8,0,26,4,4,1,CONFLICT,36,2,1,0,1,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987_c,9,0,26,1,4,1,CONFLICT,6,2,1,0,1,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987_c,10,0,26,4,4,1,CONFLICT,122410,2,1,0,1,0.87
3state2ap2acc_parity_16808163678595692615762495463004687209792029,5,0,170,6,4,0,CLEAN,3762,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,6,0,170,6,4,0,CONFLICT,54,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029,7,0,170,6,4,0,CLEAN,3762,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,8,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029,9,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029,10,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029,14,0,170,6,4,0,CLEAN,3762,,,,,0.01
2state2ap2acc_parity_05502713764944941083_c,7,0,21,3,4,1,CONFLICT,3228,4,1,0,1,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,15,0,170,6,4,0,CLEAN,8370,,,,,0.07
3state2ap2acc_parity_16808163678595692615762495463004687209792029,16,0,170,6,4,0,CONFLICT,50,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029,17,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,18,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029,19,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,21,0,170,6,4,0,CONFLICT,248,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029,23,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,25,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029,27,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,29,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
2state2ap2acc_parity_05522610772710766970,6,0,25,3,4,1,CONFLICT,104,3,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029,30,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029,33,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,5,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,6,0,170,6,4,0,CONFLICT,54,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,7,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,8,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,9,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,10,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,14,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,15,0,170,6,4,0,CLEAN,8370,,,,,0.03
2state2ap2acc_parity_05522610772710766970,7,0,25,3,4,1,CLEAN,183,,,,,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,16,0,170,6,4,0,CONFLICT,50,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,17,0,170,6,4,0,CLEAN,8370,,,,,0.04
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,18,0,170,6,4,0,CLEAN,3762,,,,,0.01
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,19,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,21,0,170,6,4,0,CONFLICT,248,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,23,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,25,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,27,0,170,6,4,0,CLEAN,8370,,,,,0.03
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,29,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,30,0,170,6,4,0,CLEAN,8370,,,,,0.03
2state2ap2acc_parity_05522610772710766970,8,0,25,3,4,1,CONFLICT,109,3,1,0,1,0.00
2state2ap2acc_parity_00070780542479492635_c,10,0,28,3,4,0,CONFLICT,2343,3,1,0,1,0.02
2state2ap1acc_parity_0048820304,14,0,34,1,4,0,CONFLICT,32,3,1,0,1,0.00
3state2ap2acc_parity_16808163678595692615762495463004687209792029_c,33,0,170,6,4,0,CONFLICT,246,6,1,0,1,0.00
3state2ap2acc_parity_16884132279407532480703606267251685447664892,19,0,164,10,4,0,BUDGET,1000000,,,,,13.10
3state2ap2acc_parity_16884132279407532480703606267251685447664892,23,0,164,10,4,0,BUDGET,1000000,,,,,11.86
3state2ap2acc_parity_16884132279407532480703606267251685447664892,26,0,164,10,4,0,BUDGET,1000000,,,,,13.87
3state2ap2acc_parity_16884132279407532480703606267251685447664892,30,0,164,10,4,0,BUDGET,1000000,,,,,10.15
3state2ap2acc_parity_16884132279407532480703606267251685447664892,33,0,164,10,4,0,BUDGET,1000000,,,,,10.79
3state2ap2acc_parity_16884132279407532480703606267251685447664892,41,0,164,10,4,0,BUDGET,1000000,,,,,11.92
3state2ap2acc_parity_16884132279407532480703606267251685447664892_c,19,0,164,10,4,0,BUDGET,1000000,,,,,9.94
3state2ap2acc_parity_16884132279407532480703606267251685447664892_c,23,0,164,10,4,0,BUDGET,1000000,,,,,15.07
3state2ap2acc_parity_16884132279407532480703606267251685447664892_c,26,0,164,10,4,0,BUDGET,1000000,,,,,15.14
2state2ap2acc_parity_05522610772710766970,9,0,25,3,4,1,CONFLICT,109,3,1,0,1,0.00
3state2ap2acc_parity_16884132279407532480703606267251685447664892_c,30,0,164,10,4,0,BUDGET,1000000,,,,,14.37
3state2ap2acc_parity_16884132279407532480703606267251685447664892_c,33,0,164,10,4,0,BUDGET,1000000,,,,,11.62
3state2ap2acc_parity_16884132279407532480703606267251685447664892_c,41,0,164,10,4,0,BUDGET,1000000,,,,,10.58
3state2ap2acc_parity_16914650401117159229241292696058490060448707,11,0,120,7,4,1,CONFLICT,11271,3,1,0,1,0.05
3state2ap2acc_parity_16914650401117159229241292696058490060448707,15,0,120,7,4,1,CONFLICT,39,3,1,0,1,0.00
3state2ap2acc_parity_16914650401117159229241292696058490060448707,19,0,120,7,4,1,CONFLICT,9101,3,1,0,1,0.05
3state2ap2acc_parity_16914650401117159229241292696058490060448707,23,0,120,7,4,1,CONFLICT,11270,3,1,0,1,0.05
3state2ap2acc_parity_16914650401117159229241292696058490060448707,27,0,120,7,4,1,CONFLICT,39,3,1,0,1,0.00
3state2ap2acc_parity_16914650401117159229241292696058490060448707,31,0,120,7,4,1,CONFLICT,34,3,1,0,1,0.00
3state2ap2acc_parity_16914650401117159229241292696058490060448707_c,11,0,120,7,4,1,CONFLICT,11271,3,1,0,1,0.10
2state2ap2acc_parity_05522610772710766970_c,6,0,25,3,4,1,CONFLICT,104,3,1,0,1,0.00
3state2ap2acc_parity_16914650401117159229241292696058490060448707_c,15,0,120,7,4,1,CONFLICT,39,3,1,0,1,0.00
3state2ap2acc_parity_16914650401117159229241292696058490060448707_c,19,0,120,7,4,1,CONFLICT,9101,3,1,0,1,0.04
3state2ap2acc_parity_16914650401117159229241292696058490060448707_c,23,0,120,7,4,1,CONFLICT,11270,3,1,0,1,0.09
3state2ap2acc_parity_16914650401117159229241292696058490060448707_c,27,0,120,7,4,1,CONFLICT,39,3,1,0,1,0.00
3state2ap2acc_parity_16914650401117159229241292696058490060448707_c,31,0,120,7,4,1,CONFLICT,34,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,15,0,130,6,4,1,CONFLICT,33,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,17,0,130,6,4,1,BUDGET,1000000,,,,,12.16
3state2ap2acc_parity_16937129906124508145947381424569758274093150,19,0,130,6,4,1,CONFLICT,33,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,21,0,130,6,4,1,CONFLICT,44,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,22,0,130,2,4,1,CONFLICT,9,3,1,0,1,0.00
2state2ap2acc_parity_05522610772710766970_c,7,0,25,3,4,1,CLEAN,183,,,,,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,23,0,130,6,4,1,CONFLICT,44,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,24,0,130,2,4,1,CONFLICT,7,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150,25,0,130,6,4,1,CONFLICT,33,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,15,0,130,6,4,1,CONFLICT,33,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,17,0,130,6,4,1,BUDGET,1000000,,,,,12.01
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,19,0,130,6,4,1,CONFLICT,33,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,21,0,130,6,4,1,CONFLICT,44,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,22,0,130,2,4,1,CONFLICT,9,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,23,0,130,6,4,1,CONFLICT,44,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,24,0,130,2,4,1,CONFLICT,7,3,1,0,1,0.00
2state2ap2acc_parity_05522610772710766970_c,8,0,25,3,4,1,CONFLICT,109,3,1,0,1,0.00
3state2ap2acc_parity_16937129906124508145947381424569758274093150_c,25,0,130,6,4,1,CONFLICT,33,3,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637,10,0,70,4,4,1,CONFLICT,224,4,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637,12,0,70,5,4,1,CLEAN,2300,,,,,0.01
3state2ap2acc_parity_17090490482621203773380305740101506020958637,14,0,70,5,4,1,CLEAN,2300,,,,,0.01
3state2ap2acc_parity_17090490482621203773380305740101506020958637,15,0,70,5,4,1,CLEAN,15940,,,,,0.06
3state2ap2acc_parity_17090490482621203773380305740101506020958637,16,0,70,4,4,1,CONFLICT,166,4,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637,19,0,70,5,4,1,CLEAN,15940,,,,,0.06
3state2ap2acc_parity_17090490482621203773380305740101506020958637,20,0,70,4,4,1,CONFLICT,214,4,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637,21,0,70,5,4,1,CLEAN,2300,,,,,0.01
3state2ap2acc_parity_17090490482621203773380305740101506020958637,22,0,70,4,4,1,CONFLICT,227,4,1,0,1,0.00
2state2ap2acc_parity_05522610772710766970_c,9,0,25,3,4,1,CONFLICT,109,3,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,10,0,70,4,4,1,CONFLICT,224,4,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,12,0,70,5,4,1,CLEAN,2300,,,,,0.01
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,14,0,70,5,4,1,CLEAN,2300,,,,,0.01
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,15,0,70,5,4,1,CLEAN,15940,,,,,0.06
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,16,0,70,4,4,1,CONFLICT,166,4,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,19,0,70,5,4,1,CLEAN,15940,,,,,0.11
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,20,0,70,4,4,1,CONFLICT,214,4,1,0,1,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,21,0,70,5,4,1,CLEAN,2300,,,,,0.01
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,22,0,70,4,4,1,CONFLICT,227,4,1,0,1,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255,4,0,45,5,4,1,BUDGET,1000000,,,,,11.97
2state2ap2acc_parity_05595583569518420391,5,0,22,3,4,1,CONFLICT,72,4,1,0,1,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255,7,0,45,3,4,1,CLEAN,114,,,,,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255,8,0,45,3,4,1,CLEAN,114,,,,,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255,9,0,45,5,4,1,BUDGET,1000000,,,,,13.58
3state2ap2acc_parity_17137307841514831106932947336901933594575255,10,0,45,3,4,1,CLEAN,114,,,,,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255,11,0,45,5,4,1,BUDGET,1000000,,,,,17.32
3state2ap2acc_parity_17137307841514831106932947336901933594575255,12,0,45,5,4,1,BUDGET,1000000,,,,,14.14
3state2ap2acc_parity_17137307841514831106932947336901933594575255,13,0,45,5,4,1,BUDGET,1000000,,,,,12.44
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,4,0,45,5,4,1,BUDGET,1000000,,,,,15.22
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,7,0,45,3,4,1,CLEAN,114,,,,,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,8,0,45,3,4,1,CLEAN,114,,,,,0.00
2state2ap2acc_parity_05595583569518420391,6,0,22,3,4,1,CONFLICT,2570,3,1,0,1,0.01
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,9,0,45,5,4,1,BUDGET,1000000,,,,,13.45
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,10,0,45,3,4,1,CLEAN,114,,,,,0.00
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,11,0,45,5,4,1,BUDGET,1000000,,,,,11.31
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,12,0,45,5,4,1,BUDGET,1000000,,,,,11.43
3state2ap2acc_parity_17137307841514831106932947336901933594575255_c,13,0,45,5,4,1,BUDGET,1000000,,,,,13.67
3state2ap2acc_parity_17176534523875652450967506264329392376154309,4,0,24,3,4,1,CONFLICT,81,3,1,0,1,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309,5,0,24,3,4,1,CLEAN,108,,,,,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309,6,0,24,3,4,1,CONFLICT,128,3,1,0,1,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309,7,0,24,3,4,1,CLEAN,108,,,,,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309,8,0,24,3,4,1,CONFLICT,84,3,1,0,1,0.00
2state2ap2acc_parity_05595583569518420391,7,0,22,3,4,1,CLEAN,444,,,,,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309_c,4,0,24,3,4,1,CONFLICT,81,3,1,0,1,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309_c,5,0,24,3,4,1,CLEAN,108,,,,,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309_c,6,0,24,3,4,1,CONFLICT,128,3,1,0,1,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309_c,7,0,24,3,4,1,CLEAN,108,,,,,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309_c,8,0,24,3,4,1,CONFLICT,84,3,1,0,1,0.00
3state2ap2acc_parity_17256777809672929554857622979850165510394022,3,0,16,3,4,1,CONFLICT,4339,2,1,0,1,0.02
3state2ap2acc_parity_17256777809672929554857622979850165510394022,4,0,16,1,4,1,CONFLICT,6,2,1,0,1,0.00
3state2ap2acc_parity_17256777809672929554857622979850165510394022,5,0,16,3,4,1,CONFLICT,4338,2,1,0,1,0.02
3state2ap2acc_parity_17256777809672929554857622979850165510394022,6,0,16,3,4,1,CONFLICT,4352,2,1,0,1,0.02
3state2ap2acc_parity_17256777809672929554857622979850165510394022_c,3,0,16,3,4,1,CONFLICT,4339,2,1,0,1,0.02
2state2ap2acc_parity_05595583569518420391,8,0,22,3,4,1,CONFLICT,2566,4,1,0,1,0.01
3state2ap2acc_parity_17256777809672929554857622979850165510394022_c,4,0,16,1,4,1,CONFLICT,6,2,1,0,1,0.00
3state2ap2acc_parity_17256777809672929554857622979850165510394022_c,5,0,16,3,4,1,CONFLICT,4338,2,1,0,1,0.04
3state2ap2acc_parity_17256777809672929554857622979850165510394022_c,6,0,16,3,4,1,CONFLICT,4352,2,1,0,1,0.02
3state2ap2acc_parity_17666099960829395194005400980429339414495756,13,0,94,2,4,1,CONFLICT,16,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756,16,0,94,5,4,1,CONFLICT,344,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756,18,0,94,5,4,1,CONFLICT,211,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756,19,0,94,2,4,1,CONFLICT,11,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756,20,0,94,2,4,1,CONFLICT,10,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756,21,0,94,5,4,1,CONFLICT,849759,3,1,0,1,11.48
3state2ap2acc_parity_17666099960829395194005400980429339414495756,22,0,94,5,4,1,CONFLICT,239,3,1,0,1,0.00
2state2ap2acc_parity_05595583569518420391_c,5,0,22,3,4,1,CONFLICT,72,4,1,0,1,0.00
2state2ap2acc_parity_00070780542479492635_c,11,0,28,3,4,0,CONFLICT,2318,3,1,0,1,0.02
3state2ap2acc_parity_17666099960829395194005400980429339414495756,23,0,94,2,4,1,CONFLICT,11,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756,24,0,94,5,4,1,CONFLICT,416,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,16,0,94,5,4,1,CONFLICT,344,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,18,0,94,5,4,1,CONFLICT,211,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,19,0,94,2,4,1,CONFLICT,11,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,20,0,94,2,4,1,CONFLICT,10,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,21,0,94,5,4,1,CONFLICT,849759,3,1,0,1,10.84
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,22,0,94,5,4,1,CONFLICT,239,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,23,0,94,2,4,1,CONFLICT,11,3,1,0,1,0.00
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,24,0,94,5,4,1,CONFLICT,416,3,1,0,1,0.00
2state2ap2acc_parity_05595583569518420391_c,6,0,22,3,4,1,CONFLICT,2570,3,1,0,1,0.01
3state2ap2acc_parity_17836677167009705954290632306689914438200052,9,0,99,1,4,1,CONFLICT,9,2,1,0,1,0.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052,13,0,99,7,4,1,BUDGET,1000000,,,,,11.01
3state2ap2acc_parity_17836677167009705954290632306689914438200052,14,0,99,1,4,1,CONFLICT,9,2,1,0,1,0.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052,16,0,99,7,4,1,BUDGET,1000000,,,,,16.93
3state2ap2acc_parity_17836677167009705954290632306689914438200052,17,0,99,7,4,1,BUDGET,1000000,,,,,11.54
3state2ap2acc_parity_17836677167009705954290632306689914438200052,18,0,99,7,4,1,BUDGET,1000000,,,,,10.01
3state2ap2acc_parity_17836677167009705954290632306689914438200052,19,0,99,7,4,1,BUDGET,1000000,,,,,11.78
3state2ap2acc_parity_17836677167009705954290632306689914438200052,20,0,99,1,4,1,CONFLICT,9,2,1,0,1,0.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052,21,0,99,7,4,1,BUDGET,1000000,,,,,14.97
3state2ap2acc_parity_17836677167009705954290632306689914438200052,22,0,99,7,4,1,BUDGET,1000000,,,,,11.20
2state2ap2acc_parity_05595583569518420391_c,7,0,22,3,4,1,CLEAN,444,,,,,0.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,13,0,99,7,4,1,BUDGET,1000000,,,,,14.02
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,14,0,99,1,4,1,CONFLICT,9,2,1,0,1,0.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,16,0,99,7,4,1,BUDGET,1000000,,,,,15.55
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,17,0,99,7,4,1,BUDGET,1000000,,,,,11.79
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,18,0,99,7,4,1,BUDGET,1000000,,,,,10.59
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,19,0,99,7,4,1,BUDGET,1000000,,,,,16.33
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,20,0,99,1,4,1,CONFLICT,9,2,1,0,1,0.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,21,0,99,7,4,1,BUDGET,1000000,,,,,14.00
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,22,0,99,7,4,1,BUDGET,1000000,,,,,11.36
3state2ap2acc_parity_18123209551579246106179169096651300457694486,16,0,80,5,4,1,CONFLICT,210842,3,1,0,1,3.48
2state2ap2acc_parity_05595583569518420391_c,8,0,22,3,4,1,CONFLICT,2566,4,1,0,1,0.02
3state2ap2acc_parity_18123209551579246106179169096651300457694486,17,0,80,5,4,1,CONFLICT,428,3,1,0,1,0.00
3state2ap2acc_parity_18123209551579246106179169096651300457694486,19,0,80,5,4,1,CONFLICT,228,3,1,0,1,0.00
3state2ap2acc_parity_18123209551579246106179169096651300457694486,20,0,80,5,4,1,CONFLICT,599571,4,1,0,1,6.84
3state2ap2acc_parity_18123209551579246106179169096651300457694486,21,0,80,5,4,1,CONFLICT,432,3,1,0,1,0.00
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,16,0,80,5,4,1,CONFLICT,210842,3,1,0,1,2.29
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,17,0,80,5,4,1,CONFLICT,428,3,1,0,1,0.00
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,19,0,80,5,4,1,CONFLICT,228,3,1,0,1,0.00
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,20,0,80,5,4,1,CONFLICT,599571,4,1,0,1,7.03
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,21,0,80,5,4,1,CONFLICT,432,3,1,0,1,0.00
3state2ap2acc_parity_18140904740152146744090750607020588661123804,15,0,89,6,4,1,BUDGET,1000000,,,,,10.42
2state2ap2acc_parity_05770070685202830714,5,0,17,2,4,1,CONFLICT,42,3,1,0,1,0.00
3state2ap2acc_parity_18140904740152146744090750607020588661123804,17,0,89,6,4,1,BUDGET,1000000,,,,,12.94
3state2ap2acc_parity_18140904740152146744090750607020588661123804,18,0,89,6,4,1,BUDGET,1000000,,,,,15.37
