id,layer,nC,R,sigma,aperiodic,c3_status,result,pass_k,k0,k1,k2,k3,collectedF,max_states,absorption,group,other,other_split,bug,time_s
3state2ap2acc_parity_16076481735005145130021661902284520316811506,5,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,26,43,0,0,0,0,0,0.01
3state2ap2acc_parity_16076481735005145130021661902284520316811506,7,21,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_16076481735005145130021661902284520316811506,8,21,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_16076481735005145130021661902284520316811506,9,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,26,43,0,0,0,0,0,0.01
3state2ap2acc_parity_16076481735005145130021661902284520316811506_c,3,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,26,43,0,0,0,0,0,0.00
3state2ap2acc_parity_16076481735005145130021661902284520316811506_c,5,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,26,43,0,0,0,0,0,0.00
3state2ap2acc_parity_16076481735005145130021661902284520316811506_c,7,21,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_16076481735005145130021661902284520316811506_c,8,21,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_16076481735005145130021661902284520316811506_c,9,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,26,43,0,0,0,0,0,0.00
3state2ap2acc_parity_16276641698251705022967333223184127556884758,3,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.01
3state2ap2acc_parity_16276641698251705022967333223184127556884758,6,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.01
3state2ap2acc_parity_16276641698251705022967333223184127556884758,7,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,1.47
3state2ap2acc_parity_16276641698251705022967333223184127556884758,8,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,1.49
3state2ap2acc_parity_16276641698251705022967333223184127556884758,9,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,1.48
3state2ap2acc_parity_16276641698251705022967333223184127556884758,10,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,1.48
2state1ap2acc_parity_0027829076,2,8,2,2,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_16276641698251705022967333223184127556884758_c,3,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_16276641698251705022967333223184127556884758_c,6,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_16276641698251705022967333223184127556884758_c,7,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,0.86
3state2ap2acc_parity_16276641698251705022967333223184127556884758_c,8,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,0.86
3state2ap2acc_parity_16276641698251705022967333223184127556884758_c,9,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,0.83
3state2ap2acc_parity_16276641698251705022967333223184127556884758_c,10,26,4,4,1,UNDECIDED,C@0,0,P,-,-,-,1216,3033,0,0,0,0,0,0.86
3state2ap2acc_parity_16333048558040336800635886917559487914619310,4,63,4,4,1,UNDECIDED,C@0,0,P,-,-,-,7,12,0,0,0,0,0,0.02
3state2ap2acc_parity_16333048558040336800635886917559487914619310,7,63,4,4,1,UNDECIDED,C@0,0,P,-,-,-,7,12,0,0,0,0,0,0.02
3state2ap2acc_parity_16333048558040336800635886917559487914619310_c,4,63,4,4,1,UNDECIDED,C@0,0,P,-,-,-,7,12,0,0,0,0,0,0.05
3state2ap2acc_parity_16333048558040336800635886917559487914619310_c,7,63,4,4,1,UNDECIDED,C@0,0,P,-,-,-,7,12,0,0,0,0,0,0.05
3state2ap2acc_parity_16748764567145580638330131912583150576271987,4,26,1,4,1,UNDECIDED,C@1,1,C,P,-,-,6,10,6,0,1,0,0,0.00
3state2ap2acc_parity_16748764567145580638330131912583150576271987_c,4,26,1,4,1,UNDECIDED,C@1,1,C,P,-,-,6,10,6,0,1,0,0,0.00
3state2ap2acc_parity_16790968647254032102693731852178355036386411,4,43,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.02
3state2ap2acc_parity_16790968647254032102693731852178355036386411,9,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,7.15
3state2ap2acc_parity_16790968647254032102693731852178355036386411,10,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,7.11
3state2ap2acc_parity_16790968647254032102693731852178355036386411,11,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,5.35
3state2ap2acc_parity_16790968647254032102693731852178355036386411,12,43,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.01
3state2ap2acc_parity_16790968647254032102693731852178355036386411,13,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,4.36
3state2ap2acc_parity_16790968647254032102693731852178355036386411,14,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,4.40
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,4,43,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.02
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,9,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,7.23
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,10,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,5.89
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,11,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,4.45
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,12,43,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.01
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,13,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,4.35
3state2ap2acc_parity_16790968647254032102693731852178355036386411_c,14,43,4,4,1,UNDECIDED,C@0,0,P,-,-,-,3731,10235,33,0,9,0,0,4.44
2state1ap2acc_parity_0027829076_c,2,8,2,2,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_16872083222471376126457003160173160422037691,4,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_16872083222471376126457003160173160422037691,6,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_16872083222471376126457003160173160422037691,8,26,3,4,1,UNDECIDED,C@0,0,P,-,-,-,413,865,0,0,0,0,0,0.11
3state2ap2acc_parity_16872083222471376126457003160173160422037691,10,26,3,4,1,UNDECIDED,C@0,0,P,-,-,-,413,865,0,0,0,0,0,0.10
3state2ap2acc_parity_16872083222471376126457003160173160422037691,11,26,3,4,1,UNDECIDED,C@0,0,P,-,-,-,413,865,0,0,0,0,0,0.10
3state2ap2acc_parity_16872083222471376126457003160173160422037691_c,4,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.01
3state2ap2acc_parity_16872083222471376126457003160173160422037691_c,6,26,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.01
3state2ap2acc_parity_16872083222471376126457003160173160422037691_c,8,26,3,4,1,UNDECIDED,C@0,0,P,-,-,-,413,865,0,0,0,0,0,0.20
3state2ap2acc_parity_16872083222471376126457003160173160422037691_c,10,26,3,4,1,UNDECIDED,C@0,0,P,-,-,-,413,865,0,0,0,0,0,0.19
3state2ap2acc_parity_16872083222471376126457003160173160422037691_c,11,26,3,4,1,UNDECIDED,C@0,0,P,-,-,-,413,865,0,0,0,0,0,0.17
3state2ap2acc_parity_16879484964000426612908888090518499413577058,3,11,2,3,1,UNDECIDED,C@0,0,P,-,-,-,15,26,0,0,0,0,0,0.00
3state2ap2acc_parity_16879484964000426612908888090518499413577058,6,11,1,3,1,UNDECIDED,C@1,1,C,P,-,-,159,306,28,0,4,0,0,0.01
3state2ap2acc_parity_16879484964000426612908888090518499413577058_c,3,11,2,3,1,UNDECIDED,C@0,0,P,-,-,-,15,26,0,0,0,0,0,0.00
3state2ap2acc_parity_16879484964000426612908888090518499413577058_c,6,11,1,3,1,UNDECIDED,C@1,1,C,P,-,-,159,306,28,0,4,0,0,0.01
2state1ap2acc_parity_0028715040,5,11,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,13,15,0,2,0,0,0.00
2state1ap2acc_parity_0028715040,7,11,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,13,15,0,2,0,0,0.00
3state2ap2acc_parity_17090490482621203773380305740101506020958637,8,70,5,4,1,UNDECIDED,C@0,0,P,-,-,-,12,24,0,0,0,0,0,0.04
3state2ap2acc_parity_17090490482621203773380305740101506020958637,9,70,5,4,1,UNDECIDED,C@0,0,P,-,-,-,112,111,0,0,0,0,0,0.09
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,8,70,5,4,1,UNDECIDED,C@0,0,P,-,-,-,12,24,0,0,0,0,0,0.07
3state2ap2acc_parity_17090490482621203773380305740101506020958637_c,9,70,5,4,1,UNDECIDED,C@0,0,P,-,-,-,112,111,0,0,0,0,0,0.17
3state2ap2acc_parity_17176534523875652450967506264329392376154309,2,24,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17176534523875652450967506264329392376154309_c,2,24,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17524809571097651692660264225540863280722063,4,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,3.20
3state2ap2acc_parity_17524809571097651692660264225540863280722063,6,42,3,3,1,UNDECIDED,C@0,0,P,-,-,-,6,9,0,0,0,0,0,0.01
3state2ap2acc_parity_17524809571097651692660264225540863280722063,8,42,3,3,1,UNDECIDED,C@0,0,P,-,-,-,6,9,0,0,0,0,0,0.01
3state2ap2acc_parity_17524809571097651692660264225540863280722063,9,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,1.85
3state2ap2acc_parity_17524809571097651692660264225540863280722063,10,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,1.93
3state2ap2acc_parity_17524809571097651692660264225540863280722063,11,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,1.89
3state2ap2acc_parity_17524809571097651692660264225540863280722063,12,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,1.98
2state1ap2acc_parity_0028715040_c,5,11,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,13,15,0,2,0,0,0.00
2state1ap2acc_parity_0028715040_c,7,11,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,13,15,0,2,0,0,0.00
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,4,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,3.19
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,6,42,3,3,1,UNDECIDED,C@0,0,P,-,-,-,6,9,0,0,0,0,0,0.02
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,8,42,3,3,1,UNDECIDED,C@0,0,P,-,-,-,6,9,0,0,0,0,0,0.02
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,9,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,3.13
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,10,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,2.80
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,11,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,1.86
3state2ap2acc_parity_17524809571097651692660264225540863280722063_c,12,42,5,3,1,UNDECIDED,C@0,0,P,-,-,-,945,3340,0,0,0,0,0,1.91
3state2ap2acc_parity_17549606349148064808884937972162241928554685,2,18,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685,5,18,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685,6,18,2,4,1,UNDECIDED,C@1,1,C,P,-,-,6,8,4,0,1,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685,7,18,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685,8,18,2,4,1,UNDECIDED,C@1,1,C,P,-,-,6,8,4,0,1,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685,9,18,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26155,16,0,6,0,0,4.08
3state2ap2acc_parity_17549606349148064808884937972162241928554685_c,2,18,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685_c,5,18,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685_c,6,18,2,4,1,UNDECIDED,C@1,1,C,P,-,-,6,8,4,0,1,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685_c,7,18,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685_c,8,18,2,4,1,UNDECIDED,C@1,1,C,P,-,-,6,8,4,0,1,0,0,0.00
3state2ap2acc_parity_17549606349148064808884937972162241928554685_c,9,18,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26155,16,0,6,0,0,4.03
3state2ap2acc_parity_17666099960829395194005400980429339414495756_c,13,94,2,4,1,UNDECIDED,C@1,1,C,P,-,-,6,12,12,0,2,0,0,0.16
3state2ap2acc_parity_17836677167009705954290632306689914438200052_c,9,99,1,4,1,UNDECIDED,C@1,1,C,P,-,-,6,13,15,0,2,0,0,0.20
3state2ap2acc_parity_18123209551579246106179169096651300457694486,6,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.06
3state2ap2acc_parity_18123209551579246106179169096651300457694486,8,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.06
3state2ap2acc_parity_18123209551579246106179169096651300457694486,13,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.06
3state2ap2acc_parity_18123209551579246106179169096651300457694486,14,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.06
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,6,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.06
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,8,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.05
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,13,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.06
3state2ap2acc_parity_18123209551579246106179169096651300457694486_c,14,80,4,4,1,UNDECIDED,C@0,0,P,-,-,-,26,50,0,0,0,0,0,0.05
3state2ap2acc_parity_18140904740152146744090750607020588661123804,14,89,3,4,1,UNDECIDED,C@0,0,P,-,-,-,12,19,0,0,0,0,0,0.07
2state1ap2acc_parity_0038027690,3,9,2,2,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_18140904740152146744090750607020588661123804_c,14,89,3,4,1,UNDECIDED,C@0,0,P,-,-,-,12,19,0,0,0,0,0,0.14
3state2ap2acc_parity_18181927234692996982511550779449148087771687,2,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,28,41,0,0,0,0,0,0.01
3state2ap2acc_parity_18181927234692996982511550779449148087771687,4,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,12,11,0,0,0,0,0,0.00
3state2ap2acc_parity_18181927234692996982511550779449148087771687,5,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,28,41,0,0,0,0,0,0.00
3state2ap2acc_parity_18181927234692996982511550779449148087771687,6,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,28,41,0,0,0,0,0,0.00
3state2ap2acc_parity_18181927234692996982511550779449148087771687_c,2,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,28,41,0,0,0,0,0,0.01
3state2ap2acc_parity_18181927234692996982511550779449148087771687_c,4,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,12,11,0,0,0,0,0,0.00
3state2ap2acc_parity_18181927234692996982511550779449148087771687_c,5,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,28,41,0,0,0,0,0,0.01
3state2ap2acc_parity_18181927234692996982511550779449148087771687_c,6,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,28,41,0,0,0,0,0,0.01
3state2ap2acc_parity_18271217756210020166725179653878489223729172,3,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.15
3state2ap2acc_parity_18271217756210020166725179653878489223729172,7,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.16
3state2ap2acc_parity_18271217756210020166725179653878489223729172,9,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.16
3state2ap2acc_parity_18271217756210020166725179653878489223729172,12,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.15
3state2ap2acc_parity_18271217756210020166725179653878489223729172,15,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.22
3state2ap2acc_parity_18271217756210020166725179653878489223729172,17,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.15
3state2ap2acc_parity_18271217756210020166725179653878489223729172,18,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.16
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,3,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,7,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,9,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,12,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,15,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,17,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18271217756210020166725179653878489223729172_c,18,80,6,4,1,UNDECIDED,C@0,0,P,-,-,-,84,200,0,0,0,0,0,0.30
3state2ap2acc_parity_18584846625245276904571615871207086490895909,2,8,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_18584846625245276904571615871207086490895909,3,8,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_18584846625245276904571615871207086490895909_c,2,8,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_18584846625245276904571615871207086490895909_c,3,8,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_18900349867980797418997401887817142552900500,6,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,4.21
3state2ap2acc_parity_18900349867980797418997401887817142552900500,7,25,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_18900349867980797418997401887817142552900500,8,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,6.44
3state2ap2acc_parity_18900349867980797418997401887817142552900500,9,25,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_18900349867980797418997401887817142552900500,10,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,6.71
3state2ap2acc_parity_18900349867980797418997401887817142552900500,11,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,5.14
3state2ap2acc_parity_18900349867980797418997401887817142552900500_c,6,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,6.67
3state2ap2acc_parity_18900349867980797418997401887817142552900500_c,7,25,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_18900349867980797418997401887817142552900500_c,8,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,6.76
3state2ap2acc_parity_18900349867980797418997401887817142552900500_c,9,25,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.00
3state2ap2acc_parity_18900349867980797418997401887817142552900500_c,10,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,6.50
3state2ap2acc_parity_18900349867980797418997401887817142552900500_c,11,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4133,9077,0,0,0,0,0,6.62
3state2ap2acc_parity_18987022518578602019909275043198279471063683,4,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,7.17
3state2ap2acc_parity_18987022518578602019909275043198279471063683,6,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,7.23
3state2ap2acc_parity_18987022518578602019909275043198279471063683,7,28,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.01
3state2ap2acc_parity_18987022518578602019909275043198279471063683,8,28,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.01
3state2ap2acc_parity_18987022518578602019909275043198279471063683,9,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,7.25
3state2ap2acc_parity_18987022518578602019909275043198279471063683,10,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,7.03
2state1ap2acc_parity_0038027690_c,3,9,2,2,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
3state2ap2acc_parity_18987022518578602019909275043198279471063683_c,4,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,6.37
3state2ap2acc_parity_18987022518578602019909275043198279471063683_c,6,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,4.40
3state2ap2acc_parity_18987022518578602019909275043198279471063683_c,7,28,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.00
3state2ap2acc_parity_18987022518578602019909275043198279471063683_c,8,28,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.00
3state2ap2acc_parity_18987022518578602019909275043198279471063683_c,9,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,4.53
3state2ap2acc_parity_18987022518578602019909275043198279471063683_c,10,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,4018,12056,0,0,0,0,0,6.16
3state2ap2acc_parity_19186316256856997050881598469353436541715496,2,17,3,3,0,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496,3,17,3,3,0,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496,4,17,3,3,0,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496,5,17,2,3,0,UNDECIDED,C@1,1,C,P,-,-,6,8,0,5,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496,6,17,2,3,0,UNDECIDED,C@1,1,C,P,-,-,6,8,0,5,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496_c,2,17,3,3,0,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496_c,3,17,3,3,0,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496_c,4,17,3,3,0,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496_c,5,17,2,3,0,UNDECIDED,C@1,1,C,P,-,-,6,8,0,5,0,0,0,0.00
3state2ap2acc_parity_19186316256856997050881598469353436541715496_c,6,17,2,3,0,UNDECIDED,C@1,1,C,P,-,-,6,8,0,5,0,0,0,0.00
3state2ap2acc_parity_19292204062434739838585513977313286700953855,4,17,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.00
3state2ap2acc_parity_19292204062434739838585513977313286700953855,5,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,411,861,0,0,0,0,0,0.09
3state2ap2acc_parity_19292204062434739838585513977313286700953855,8,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,411,861,0,0,0,0,0,0.10
3state2ap2acc_parity_19292204062434739838585513977313286700953855,9,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,411,861,0,0,0,0,0,0.09
3state2ap2acc_parity_19292204062434739838585513977313286700953855_c,4,17,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.00
3state2ap2acc_parity_19292204062434739838585513977313286700953855_c,5,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,411,861,0,0,0,0,0,0.17
3state2ap2acc_parity_19292204062434739838585513977313286700953855_c,8,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,411,861,0,0,0,0,0,0.18
3state2ap2acc_parity_19292204062434739838585513977313286700953855_c,9,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,411,861,0,0,0,0,0,0.17
3state2ap2acc_parity_19513157098239232108232341494837416149158789,4,28,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,6,0,0,0,0,0,0.01
