id,k,R,frozen,has_anchors,terminal,pfxind,side,n_multi,n_acc
3state1ap0acc_012586_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012614,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012614_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012616,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012616_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012618,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012620,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012620_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012622,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012622_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012628,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012628_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012632,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012632_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012636,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012636_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012644,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012644_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012648,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012648_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012652,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012652_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012680,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012680_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012682,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012682_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012712,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012712_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012714,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012714_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012744,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_012744_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013316,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013316_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013317,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013317_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013318,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013318_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013320,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013320_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013321,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013321_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013322,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013322_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013324,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013324_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013325,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013325_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013326,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013326_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013336,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013336_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013337,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013337_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013348,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013348_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013350,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013350_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013352,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013352_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013354,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013354_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013356,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013356_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013358,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013358_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013380,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013380_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013384,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013384_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013385,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013385_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013388,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013388_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013389,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013389_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013400,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013400_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013401,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013401_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013412,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013412_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013420,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013420_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013444,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013444_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013448,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013448_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013576,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013576_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013577,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013577_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013578,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013578_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013580,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013580_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013581,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013581_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013582,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013582_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013592,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013592_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013604,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013604_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013606,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013606_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013612,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013612_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013614,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013614_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013640,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013640_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013641,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013641_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013644,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013644_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013645,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013645_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013668,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013668_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013676,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013676_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013704,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013704_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013828,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013828_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013829,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013829_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013844,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013844_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013845,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013845_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013864,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013864_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013892,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013892_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013893,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013893_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013908,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013908_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013909,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013909_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013956,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013956_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013972,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013972_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013992,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_013992_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_014020,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_014020_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015364,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015364_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015365,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015365_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015380,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015380_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015428,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015428_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015432,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015432_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015624,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015624_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015626,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015626_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015688,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015688_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015752,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_015752_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020550,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020550_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020552,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020552_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020556,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020556_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020568,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020568_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020617,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020617_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020620,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020620_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020633,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020633_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020636,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020636_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020644,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020644_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020652,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020652_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020696,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020696_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020712,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020712_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020728,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020728_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020738,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020738_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020874,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020874_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020888,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020888_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020890,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020890_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020896,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020896_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020898,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020898_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020904,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020904_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020912,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020912_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020914,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020914_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020920,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_020920_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021009,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021009_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021025,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021025_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021041,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021041_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021072,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021072_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021073,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021073_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021080,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021080_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021088,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021088_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021089,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021089_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021092,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021092_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021093,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021093_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021096,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021096_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021104,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021104_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021105,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021105_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021108,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021108_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021112,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021112_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021145,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021145_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021208,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021208_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021224,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021224_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021542,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021542_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021657,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021657_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021660,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021660_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021668,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021668_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021670,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021670_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021676,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021676_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021678,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021678_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021736,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021736_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021752,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021752_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021778,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021778_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021914,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021914_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021920,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021920_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021922,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021922_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021928,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021928_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021930,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021930_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021936,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021936_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021938,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021938_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021944,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_021944_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022049,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022049_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022065,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022065_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022112,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022112_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022128,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022128_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022632,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_022632_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_023089,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_023089_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024642,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024648,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024648_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024649,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024649_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024650,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024650_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024652,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024652_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024654,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024654_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024656,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024656_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024657,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024657_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024658,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024658_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024660,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024660_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024664,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024664_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024665,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024665_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024666,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024666_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024668,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024668_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024672,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024672_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024673,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024673_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024674,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024674_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024680,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024680_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024682,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024682_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024684,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024684_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024688,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024688_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024689,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024689_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024690,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024690_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024692,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024692_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024696,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024696_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024698,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024698_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024705,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024707,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024708,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024708_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024709,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024709_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024713,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024713_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024716,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024716_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024717,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024717_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024720,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024720_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024722,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024722_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024728,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024728_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024736,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024736_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024737,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024737_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024738,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024738_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024741,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024741_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024752,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024752_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024769,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024769_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024770,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024770_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024773,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024773_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024778,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024778_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024784,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_024784_c,0,1,1,1,1,0,none(<2cls),0,0
