input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
aut_10263.hoa,LTL,acc,1.209,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_10263.hoa
aut_10266.hoa,LTL,partscc,0.078,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_10266.hoa
aut_10295.hoa,LTL,daisy,0.082,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_10295.hoa
aut_10304.hoa,TIMEOUT,,16.031,,,,,,,,genaut/corpus/2state1ap1acc/aut_10304.hoa
aut_10306.hoa,TIMEOUT,,16.034,,,,,,,,genaut/corpus/2state1ap1acc/aut_10306.hoa
aut_10307.hoa,NOT_LTL,,1.192,,,,,,,,genaut/corpus/2state1ap1acc/aut_10307.hoa
aut_10308.hoa,NOT_LTL,,1.180,,,,,,,,genaut/corpus/2state1ap1acc/aut_10308.hoa
aut_10311.hoa,LTL,acc,1.198,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_10311.hoa
aut_10320.hoa,LTL,partscc,0.073,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_10320.hoa
aut_10339.hoa,NOT_LTL,,1.180,,,,,,,,genaut/corpus/2state1ap1acc/aut_10339.hoa
aut_10354.hoa,LTL,partscc,0.074,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_10354.hoa
aut_10371.hoa,TIMEOUT,,16.015,,,,,,,,genaut/corpus/2state1ap1acc/aut_10371.hoa
aut_10372.hoa,NOT_LTL,,1.212,,,,,,,,genaut/corpus/2state1ap1acc/aut_10372.hoa
aut_10375.hoa,LTL,acc,1.213,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_10375.hoa
aut_10380.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+partscc+scc2+strength2,6.824,<unflattened DAG: 370828226981 tree nodes>,1189,212,370828226981,311882444.9,c34b9395f260,SIZE,genaut/corpus/2state1ap1acc/aut_10380.hoa
aut_10435.hoa,NOT_LTL,,1.191,,,,,,,,genaut/corpus/2state1ap1acc/aut_10435.hoa
aut_10439.hoa,LTL,acc,1.195,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_10439.hoa
aut_10562.hoa,LTL,daisy,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10562.hoa
aut_10563.hoa,LTL,daisy,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10563.hoa
aut_10592.hoa,LTL,daisy,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10592.hoa
aut_10594.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10594.hoa
aut_10608.hoa,LTL,daisy,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10608.hoa
aut_10611.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10611.hoa
aut_10688.hoa,NOT_LTL,,1.177,,,,,,,,genaut/corpus/2state1ap1acc/aut_10688.hoa
aut_10690.hoa,LTL,daisy,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_10690.hoa
aut_10691.hoa,LTL,acc,1.193,a | X!a,4,0,5,1.2,76b49b86efd6,TRUE,genaut/corpus/2state1ap1acc/aut_10691.hoa
aut_11273.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11273.hoa
aut_11285.hoa,LTL,daisy,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11285.hoa
aut_11286.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11286.hoa
aut_11287.hoa,LTL,acc,1.238,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11287.hoa
aut_11319.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.218,a W (!a & XF!a),6,2,9,1.5,f3e784a49afd,TRUE,genaut/corpus/2state1ap1acc/aut_11319.hoa
aut_11328.hoa,NOT_LTL,,1.175,,,,,,,,genaut/corpus/2state1ap1acc/aut_11328.hoa
aut_11331.hoa,NOT_LTL,,1.202,,,,,,,,genaut/corpus/2state1ap1acc/aut_11331.hoa
aut_11332.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_11332.hoa
aut_11335.hoa,LTL,acc,1.202,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11335.hoa
aut_11336.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_11336.hoa
aut_11340.hoa,TIMEOUT,,16.018,,,,,,,,genaut/corpus/2state1ap1acc/aut_11340.hoa
aut_11363.hoa,LTL,daisy,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11363.hoa
aut_11376.hoa,NOT_LTL,,1.185,,,,,,,,genaut/corpus/2state1ap1acc/aut_11376.hoa
aut_11378.hoa,LTL,acc,1.193,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11378.hoa
aut_11379.hoa,NOT_LTL,,1.180,,,,,,,,genaut/corpus/2state1ap1acc/aut_11379.hoa
aut_11380.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11380.hoa
aut_11383.hoa,LTL,acc,1.232,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11383.hoa
aut_11384.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11384.hoa
aut_11388.hoa,NOT_LTL,,1.204,,,,,,,,genaut/corpus/2state1ap1acc/aut_11388.hoa
aut_11395.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+strength2,1.499,(F(!a & X!a) & G(a | X(a | X(!a W (a & XF(!a & X!a)))))) | ((a | F(a & Xa)) & (!…,28,6,72,2.6,3f4f12059081,TRUE,genaut/corpus/2state1ap1acc/aut_11395.hoa
aut_11399.hoa,LTL,acc,1.243,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11399.hoa
aut_11408.hoa,LTL,daisy,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11408.hoa
aut_11410.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_11410.hoa
aut_11456.hoa,NOT_LTL,,1.206,,,,,,,,genaut/corpus/2state1ap1acc/aut_11456.hoa
aut_11459.hoa,TIMEOUT,,15.587,,,,,,,,genaut/corpus/2state1ap1acc/aut_11459.hoa
aut_11460.hoa,TIMEOUT,,15.026,,,,,,,,genaut/corpus/2state1ap1acc/aut_11460.hoa
aut_11463.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+strength2,1.238,a W (!a & XF!a),6,2,9,1.5,f3e784a49afd,TRUE,genaut/corpus/2state1ap1acc/aut_11463.hoa
aut_11464.hoa,NOT_LTL,,1.194,,,,,,,,genaut/corpus/2state1ap1acc/aut_11464.hoa
aut_11468.hoa,TIMEOUT,,15.048,,,,,,,,genaut/corpus/2state1ap1acc/aut_11468.hoa
aut_12128.hoa,LTL,daisy,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_12128.hoa
aut_16642.hoa,LTL,daisy,0.074,FGa,3,2,3,1.0,7ef5ce8004f6,TRUE,genaut/corpus/2state1ap1acc/aut_16642.hoa
aut_16646.hoa,LTL,daisy+deep_roundtrip,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16646.hoa
aut_16672.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16672.hoa
aut_16674.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.209,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16674.hoa
aut_16676.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16676.hoa
aut_16678.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.211,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16678.hoa
aut_16680.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16680.hoa
aut_16684.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16684.hoa
aut_16704.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16704.hoa
aut_16706.hoa,LTL,acc,1.193,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16706.hoa
aut_16736.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16736.hoa
aut_16738.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16738.hoa
aut_16740.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16740.hoa
aut_16742.hoa,LTL,acc,1.220,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16742.hoa
aut_16744.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16744.hoa
aut_16748.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16748.hoa
aut_16768.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16768.hoa
aut_16770.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.229,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16770.hoa
aut_16771.hoa,LTL,acc,1.238,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_16771.hoa
aut_16772.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16772.hoa
aut_16774.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.216,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16774.hoa
aut_16897.hoa,LTL,daisy,0.073,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16897.hoa
aut_16899.hoa,LTL,daisy,0.074,F(a & XG!a),6,2,7,1.2,5f1ab273d8c9,TRUE,genaut/corpus/2state1ap1acc/aut_16899.hoa
aut_16903.hoa,LTL,daisy,0.073,F(a & GF!a),6,3,7,1.2,0729589780e3,TRUE,genaut/corpus/2state1ap1acc/aut_16903.hoa
aut_16905.hoa,LTL,daisy,0.073,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16905.hoa
aut_16912.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16912.hoa
aut_16914.hoa,LTL,partscc,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16914.hoa
aut_16915.hoa,LTL,buchi,1.198,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16915.hoa
aut_16916.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16916.hoa
aut_16918.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.210,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16918.hoa
aut_16919.hoa,LTL,buchi,1.208,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16919.hoa
aut_16920.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16920.hoa
aut_16924.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16924.hoa
aut_16928.hoa,LTL,daisy2,0.075,GF(a & Xa),5,2,6,1.2,3f7990647ea7,TRUE,genaut/corpus/2state1ap1acc/aut_16928.hoa
aut_16930.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+strength2,1.252,F(a & Xa) & G(!a | X(!a | X(a W (!a & XF(a & Xa))))),14,3,26,1.9,d2e3c80e03a1,TRUE,genaut/corpus/2state1ap1acc/aut_16930.hoa
aut_16931.hoa,LTL,buchi,1.201,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16931.hoa
aut_16935.hoa,LTL,buchi,1.257,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16935.hoa
aut_16936.hoa,LTL,daisy2,0.077,GF(a & Xa),5,2,6,1.2,3f7990647ea7,TRUE,genaut/corpus/2state1ap1acc/aut_16936.hoa
aut_16944.hoa,LTL,daisy2,0.071,GF(a & X!a),6,2,7,1.2,50d8f998fec8,TRUE,genaut/corpus/2state1ap1acc/aut_16944.hoa
aut_16947.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+scc3+strength2,2.448,F(a & XF!a) & (!a | X(a W (G!a | (!a & XF(a & XF!a))))) & G(a | X(a R (!a | X(a …,18,6,56,3.1,a8ac9c3eb4be,TRUE,genaut/corpus/2state1ap1acc/aut_16947.hoa
aut_16948.hoa,LTL,daisy2,0.073,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/aut_16948.hoa
aut_16951.hoa,LTL,buchi+daisy+deep_roundtrip+inv+partscc+scc2+strength2,1.244,F(a & GF!a),6,3,7,1.2,0729589780e3,TRUE,genaut/corpus/2state1ap1acc/aut_16951.hoa
aut_16952.hoa,LTL,daisy2,0.072,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/aut_16952.hoa
aut_16956.hoa,LTL,daisy2,0.073,GF(a & X!a),6,2,7,1.2,50d8f998fec8,TRUE,genaut/corpus/2state1ap1acc/aut_16956.hoa
aut_16960.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_16960.hoa
aut_16963.hoa,LTL,buchi,1.187,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16963.hoa
aut_16967.hoa,LTL,buchi,1.204,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16967.hoa
aut_16995.hoa,LTL,buchi,1.199,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16995.hoa
aut_16999.hoa,LTL,buchi,1.217,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_16999.hoa
aut_17008.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17008.hoa
aut_17011.hoa,LTL,buchi,1.216,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_17011.hoa
aut_17012.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17012.hoa
aut_17015.hoa,LTL,buchi,1.208,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_17015.hoa
aut_17016.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17016.hoa
aut_17020.hoa,LTL,daisy2,0.076,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17020.hoa
aut_17024.hoa,LTL,daisy2,0.075,GF(a & Xa),5,2,6,1.2,3f7990647ea7,TRUE,genaut/corpus/2state1ap1acc/aut_17024.hoa
aut_17026.hoa,NOT_LTL,,1.178,,,,,,,,genaut/corpus/2state1ap1acc/aut_17026.hoa
aut_17027.hoa,LTL,buchi,1.186,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_17027.hoa
aut_17028.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17028.hoa
aut_17031.hoa,LTL,buchi,1.191,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_17031.hoa
aut_17088.hoa,LTL,daisy2,0.074,GF(a & X!a),6,2,7,1.2,50d8f998fec8,TRUE,genaut/corpus/2state1ap1acc/aut_17088.hoa
aut_17091.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+scc3+strength2,2.474,F(a & XF!a) & (!a | X(a W (G!a | (!a & XF(a & XF!a))))) & G(a | X(a R (!a | X(a …,18,6,56,3.1,a8ac9c3eb4be,TRUE,genaut/corpus/2state1ap1acc/aut_17091.hoa
aut_17092.hoa,LTL,daisy2,0.077,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/aut_17092.hoa
aut_17095.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+scc3+strength2,2.489,F(a & XF!a) & (!a | X(a W (G!a | (!a & XF(a & XF!a))))) & G(a | X(a R (!a | X(a …,18,6,56,3.1,a8ac9c3eb4be,TRUE,genaut/corpus/2state1ap1acc/aut_17095.hoa
aut_17474.hoa,TIMEOUT,,15.004,,,,,,,,genaut/corpus/2state1ap1acc/aut_17474.hoa
aut_17507.hoa,LTL,acc,1.211,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17507.hoa
aut_17538.hoa,NOT_LTL,,1.208,,,,,,,,genaut/corpus/2state1ap1acc/aut_17538.hoa
aut_17539.hoa,TIMEOUT,,15.005,,,,,,,,genaut/corpus/2state1ap1acc/aut_17539.hoa
aut_17936.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17936.hoa
aut_17938.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17938.hoa
aut_17939.hoa,LTL,acc,1.228,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17939.hoa
aut_17940.hoa,LTL,daisy2,0.075,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17940.hoa
aut_17943.hoa,LTL,acc,1.202,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17943.hoa
aut_17944.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17944.hoa
aut_17948.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17948.hoa
aut_17952.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17952.hoa
aut_17954.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.237,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17954.hoa
aut_17955.hoa,LTL,acc,1.191,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17955.hoa
aut_17959.hoa,LTL,acc,1.192,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17959.hoa
aut_17960.hoa,LTL,daisy2,0.078,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_17960.hoa
aut_17968.hoa,LTL,daisy2,0.078,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_17968.hoa
aut_17970.hoa,LTL,acc,1.232,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17970.hoa
aut_17971.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.239,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_17971.hoa
aut_17972.hoa,LTL,daisy2,0.077,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_17972.hoa
aut_17975.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.235,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_17975.hoa
aut_17976.hoa,LTL,daisy2,0.077,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_17976.hoa
aut_17980.hoa,LTL,daisy2,0.077,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_17980.hoa
aut_17987.hoa,LTL,acc,1.215,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17987.hoa
aut_17991.hoa,LTL,acc,1.235,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_17991.hoa
aut_18019.hoa,LTL,acc,1.236,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18019.hoa
aut_18023.hoa,LTL,acc,1.222,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18023.hoa
aut_18032.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18032.hoa
aut_18034.hoa,LTL,acc,1.217,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18034.hoa
aut_18035.hoa,LTL,acc,1.190,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18035.hoa
aut_18036.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18036.hoa
aut_18039.hoa,LTL,acc,1.199,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18039.hoa
aut_18040.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18040.hoa
aut_18044.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18044.hoa
aut_18051.hoa,LTL,acc,1.199,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18051.hoa
aut_18055.hoa,LTL,acc,1.198,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_18055.hoa
aut_18115.hoa,LTL,buchi,1.215,F!a & G(a | XXF!a),8,2,12,1.5,b1a50c2b32ed,TRUE,genaut/corpus/2state1ap1acc/aut_18115.hoa
aut_18119.hoa,LTL,buchi,1.221,F!a & G(a | XXF!a),8,2,12,1.5,b1a50c2b32ed,TRUE,genaut/corpus/2state1ap1acc/aut_18119.hoa
aut_18438.hoa,LTL,daisy+deep_roundtrip,0.068,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18438.hoa
aut_18439.hoa,LTL,daisy,0.072,F(a & GF!a),6,3,7,1.2,0729589780e3,TRUE,genaut/corpus/2state1ap1acc/aut_18439.hoa
aut_18452.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18452.hoa
aut_18454.hoa,LTL,buchi+daisy+daisy2+daisystar+deep_roundtrip+inv+scc2+scc3+strength2,2.204,F(a & XFa) & (!a | X(!a | X(a W (!a & XFa)))) & G((a | X(a R (!a | X(!a | X(a W …,29,9,72,2.5,c39c0861f3a2,TRUE,genaut/corpus/2state1ap1acc/aut_18454.hoa
aut_18455.hoa,LTL,buchi,1.221,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_18455.hoa
aut_18456.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18456.hoa
aut_18460.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18460.hoa
aut_18468.hoa,LTL,daisy2,0.073,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18468.hoa
aut_18476.hoa,LTL,daisy2,0.076,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_18476.hoa
aut_18484.hoa,LTL,daisy2,0.073,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/aut_18484.hoa
aut_18488.hoa,LTL,daisy2,0.075,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/aut_18488.hoa
aut_18492.hoa,LTL,daisy2,0.076,GF(a & X!a),6,2,7,1.2,50d8f998fec8,TRUE,genaut/corpus/2state1ap1acc/aut_18492.hoa
aut_18498.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+strength2,1.263,F(a & Xa) & G(!a | X(!a | X(a W (!a & XF(a & Xa))))),14,3,26,1.9,d2e3c80e03a1,TRUE,genaut/corpus/2state1ap1acc/aut_18498.hoa
aut_18499.hoa,TIMEOUT,,15.024,,,,,,,,genaut/corpus/2state1ap1acc/aut_18499.hoa
aut_18531.hoa,LTL,buchi,1.192,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/aut_18531.hoa
aut_18536.hoa,LTL,daisy2,0.073,GF(a & Xa),5,2,6,1.2,3f7990647ea7,TRUE,genaut/corpus/2state1ap1acc/aut_18536.hoa
